chr	start	end	geneID	geneSymbol	symbol	TCMeanCnt	TCCountValid	TCadjPval	enrichSig	SigPeakValue	ovSig
chr4	39696135	39698634	NM_001312648	UBE2K	promoter_61620	2.34502540422143	5	0	TRUE		
chr4	39696135	39698634	NM_005339	UBE2K	promoter_61621	2.34502540422143	5	0	TRUE		
chr4	39696135	39698634	NM_001111113	UBE2K	promoter_61622	2.34502540422143	5	0	TRUE		
chr4	39696135	39698634	NM_001111112	UBE2K	promoter_61623	2.34502540422143	5	0	TRUE		
chr4	39696135	39698634	NM_001312646	UBE2K	promoter_61624	2.34502540422143	5	0	TRUE		
chr4	39696135	39698634	NM_001312647	UBE2K	promoter_61625	2.34502540422143	5	0	TRUE		
chr4	70686531	70689030	NM_020368	UTP3	promoter_62044	2.11678956312792	5	0	TRUE		
chr4	70838762	70841261	NM_001098477	GRSF1	promoter_62051	2.57883251153986	6	0	TRUE		
chr4	70839391	70841890	NM_002092	GRSF1	promoter_62052	2.41579446178444	6	0	TRUE		
chr4	85928015	85930514	NM_031305	ARHGAP24	promoter_62348					3.89245749977345	TRUE
chr4	98995386	98997885	NR_037455	MIR3684	promoter_62527	2.13785980588901	5	0	TRUE		
chr4	99086856	99089355	NR_037884	LOC100507053	promoter_62529	1.97008641850834	6	0	TRUE		
chr1	15171125	15173624	NR_167931	C1orf195	promoter_627	2.19610247025835	5	0	TRUE		
chr4	112143453	112145952	NM_152400	FAM241A	promoter_62756	2.13693266031065	5	0	TRUE		
chr1	15171125	15173624	NR_167930	C1orf195	promoter_628	2.19610247025835	5	0	TRUE		
chr1	203005366	203007865	NR_136531	TMEM183A	promoter_6283	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NR_146286	TMEM183A	promoter_6284	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NR_146285	TMEM183A	promoter_6285	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NR_146288	TMEM183A	promoter_6286	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NR_146287	TMEM183A	promoter_6287	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NM_001322958	TMEM183A	promoter_6288	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NR_136532	TMEM183A	promoter_6289	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NR_136530	TMEM183A	promoter_6290	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NR_136533	TMEM183A	promoter_6291	2.03703952648477	6	0	TRUE		
chr4	119210626	119213125	NM_019050	USP53	promoter_62911	1.73291365783358	5	0	TRUE		
chr4	119210712	119213211	NM_001371398	USP53	promoter_62915	1.74083250971236	5	0.00632882335056249	TRUE		
chr1	203005366	203007865	NR_136534	TMEM183A	promoter_6292	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NM_001322957	TMEM183A	promoter_6293	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NM_001322956	TMEM183A	promoter_6294	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NM_001322955	TMEM183A	promoter_6295	2.03703952648477	6	0	TRUE		
chr1	203005366	203007865	NM_001322959	TMEM183A	promoter_6296	2.03703952648477	6	0	TRUE		
chr1	203005373	203007872	NM_138391	TMEM183A	promoter_6297	2.03703952648477	6	0	TRUE		
chr1	203005630	203008129	NR_146289	TMEM183A	promoter_6298	1.90444262673461	6	0	TRUE		
chr1	203005630	203008129	NM_001349862	TMEM183A	promoter_6299	1.90444262673461	6	0	TRUE		
chr1	203005630	203008129	NM_001349859	TMEM183A	promoter_6300	1.90444262673461	6	0	TRUE		
chr4	127963405	127965904	NM_001366039	ABHD18	promoter_63009	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_001366042	ABHD18	promoter_63010	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_001366047	ABHD18	promoter_63012	1.86616588445916	5	0.00632882335056249	TRUE		
chr4	127963405	127965904	NM_001366046	ABHD18	promoter_63013	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_001366045	ABHD18	promoter_63014	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_001319307	ABHD18	promoter_63015	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_025097	ABHD18	promoter_63016	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_001319305	ABHD18	promoter_63017	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_001366041	ABHD18	promoter_63018	1.86616588445916	5	0.00632882335056249	TRUE		
chr4	127963405	127965904	NM_001366040	ABHD18	promoter_63019	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_001319306	ABHD18	promoter_63020	1.86616588445916	5	0.00632882335056249	TRUE		
chr4	127963405	127965904	NM_001358451	ABHD18	promoter_63021	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_001358454	ABHD18	promoter_63022	1.86616588445916	5	0.00632882335056249	TRUE		
chr4	127963405	127965904	NM_001366044	ABHD18	promoter_63023	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_001366043	ABHD18	promoter_63024	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_001366037	ABHD18	promoter_63025	1.86616588445916	5	0	TRUE		
chr4	127963405	127965904	NM_001366038	ABHD18	promoter_63026	1.86616588445916	5	0.00632882335056249	TRUE		
chr4	127963405	127965904	NM_001039717	ABHD18	promoter_63027	1.86616588445916	5	0.00632882335056249	TRUE		
chr4	139302052	139304551	NM_001184990	NDUFC1	promoter_63087	1.98826095345814	6	0	TRUE		
chr4	139302052	139304551	NM_001184988	NDUFC1	promoter_63091	1.98826095345814	6	0	TRUE		
chr4	139302052	139304551	NM_001184987	NDUFC1	promoter_63092	1.98826095345814	6	0	TRUE		
chr4	139301978	139304477	NM_001184989	NDUFC1	promoter_63093	1.95932856888892	6	0	TRUE		
chr4	140126014	140128513	NR_147610	LOC101927516	promoter_63107	2.2140318225411	11	0	TRUE		
chr1	203303518	203306017	NM_006763	BTG2	promoter_6319	2.3919677959378	7	0.00632882335056249	TRUE		
chr1	203767637	203770136	NM_001282878	LAX1	promoter_6333	2.5652557838501	9	0	TRUE		
chr5	10760735	10763234	NM_004394	DAP	promoter_64112	2.2779401413948	6	0	TRUE		
chr5	10760735	10763234	NM_001291963	DAP	promoter_64113	2.2779401413948	6	0	TRUE		
chr5	68288663	68291162	NM_181504	PIK3R1	promoter_64760	2.18193208556145	5	0	TRUE		
chr1	206051172	206053671	NM_001007544	RHEX	promoter_6479	1.87970313267129	5	0	TRUE		
chr5	81750754	81753253	NM_001256736	SSBP2	promoter_65143	2.1714078885108	7	0	TRUE	5.55515641565659	TRUE
chr5	81750754	81753253	NM_001256735	SSBP2	promoter_65144	2.1714078885108	7	0	TRUE	5.55515641565659	TRUE
chr5	81750754	81753253	NM_001256732	SSBP2	promoter_65145	2.1714078885108	7	0	TRUE	5.55515641565659	TRUE
chr5	81750754	81753253	NM_012446	SSBP2	promoter_65146	2.1714078885108	7	0	TRUE	5.55515641565659	TRUE
chr5	81750754	81753253	NM_001345886	SSBP2	promoter_65147	2.1714078885108	7	0	TRUE	5.55515641565659	TRUE
chr5	81750754	81753253	NM_001256734	SSBP2	promoter_65148	2.1714078885108	7	0	TRUE	5.55515641565659	TRUE
chr5	81750754	81753253	NM_001256733	SSBP2	promoter_65149	2.1714078885108	7	0	TRUE	5.55515641565659	TRUE
chr5	93580821	93583320	NR_109824	NR2F1-AS1	promoter_65297	1.81768150313634	5	0.00632882335056249	TRUE		
chr5	93580821	93583320	NR_109821	NR2F1-AS1	promoter_65300	1.81768150313634	5	0.00632882335056249	TRUE		
chr5	95961352	95963851	NM_012081	ELL2	promoter_65360	2.31865089003407	7	0	TRUE		
chr5	108727762	108730261	NR_046368	LINC01023	promoter_65485	1.70588537367318	5	0.00632882335056249	TRUE		
chr5	115601980	115604479	NM_021649	TICAM2	promoter_65594	2.48846357786412	11	0	TRUE		
chr5	126594720	126597219	NM_001202404	ALDH7A1	promoter_65762	1.99690184008667	5	0	TRUE		
chr5	126594720	126597219	NM_001182	ALDH7A1	promoter_65763	1.99690184008667	5	0	TRUE		
chr5	126594720	126597219	NM_001201377	ALDH7A1	promoter_65764	1.99690184008667	5	0	TRUE		
chr1	209673411	209675910	NM_015714	G0S2	promoter_6600	2.0581510475484	7	0	TRUE		
chr5	138030773	138033272	NR_037900	LOC100130172	promoter_66033	2.47013804579409	7	0	TRUE		
chr5	139274179	139276678	NR_145749	SNORA74D	promoter_66124	1.92530957972604	6	0	TRUE		
chr5	140358193	140360692	NM_001258426	SLC4A9	promoter_66179	1.84061095350126	5	0.00632882335056249	TRUE		
chr5	140358193	140360692	NM_001258428	SLC4A9	promoter_66180	1.84061095350126	5	0	TRUE		
chr5	140358193	140360692	NM_001258427	SLC4A9	promoter_66181	1.84061095350126	5	0	TRUE		
chr5	140358193	140360692	NM_031467	SLC4A9	promoter_66182	1.84061095350126	5	0	TRUE		
chr5	140637426	140639925	NM_001300982	TMCO6	promoter_66203	1.88993793867384	5	0	TRUE		
chr5	140637426	140639925	NM_001300980	TMCO6	promoter_66204	1.88993793867384	5	0	TRUE		
chr5	140637450	140639949	NM_018502	TMCO6	promoter_66205	1.88993793867384	5	0	TRUE		
chr1	210327365	210329864	NM_001170580	HHAT	promoter_6628	1.94945758735382	5	0	TRUE		
chr5	142868411	142870910	NR_046680	ARHGAP26-AS1	promoter_66406	1.87657607520669	5	0	TRUE		
chr5	157651939	157654438	NM_178424	SOX30	promoter_66728	1.90052510123839	5	0	TRUE		
chr5	157651921	157654420	NM_007017	SOX30	promoter_66730	1.90052510123839	5	0	TRUE		
chr5	179857002	179859501	NR_134283	LOC100996419	promoter_67287	2.0900076846879	5	0	TRUE		
chr5	180014898	180017397	NR_029885	MIR340	promoter_67292	2.28670107148344	5	0	TRUE		
chr5	180828956	180831455	NR_027183	LINC00847	promoter_67348	2.10755071630801	6	0	TRUE		
chr5	180828956	180831455	NR_045678	LINC00847	promoter_67349	2.10755071630801	6	0	TRUE		
chr5	180828956	180831455	NR_045679	LINC00847	promoter_67350	2.10755071630801	6	0	TRUE		
chr5	181243407	181245906	NM_006098	RACK1	promoter_67383	2.30259248986278	7	0	TRUE		
chr5	181244540	181247039	NR_109909	CTC-338M12.4	promoter_67386	2.48872030621628	7	0	TRUE		
chr6	147660	150159	NR_109817	LINC00266-3	promoter_67707					5.38068924766283	TRUE
chr6	2853608	2856107	NR_039788	MIR4645	promoter_67741	2.30978665965512	8	0	TRUE		
chr6	2961631	2964130	NM_001271825	SERPINB6	promoter_67753	2.38428731864233	8	0	TRUE		
chr6	3023391	3025890	NR_033884	HTATSF1P2	promoter_67762	2.15218450470496	5	0	TRUE		
chr6	3022062	3024561	NR_152848	LOC101927759	promoter_67763	2.05397853441544	6	0	TRUE		
chr6	7910289	7912788	NM_030810	TXNDC5	promoter_67880	2.43722190285482	5	0	TRUE		
chr6	11778304	11780803	NM_032744	ADTRP	promoter_67951	2.48214619951049	6	0	TRUE		
chr6	11778548	11781047	NM_001143948	ADTRP	promoter_67952	2.52046341096185	6	0	TRUE		
chr6	13407638	13410137	NM_001242630	GFOD1	promoter_67984	2.59650721421434	8	0	TRUE		
chr6	17704129	17706628	NR_134616	LOC105374952	promoter_68058	2.25425354968914	6	0.00632882335056249	TRUE		
chr6	28078281	28080780	NM_001376494	ZNF165	promoter_68288	2.09878560736957	5	0	TRUE		
chr6	28078567	28081066	NM_003447	ZNF165	promoter_68289	2.09878560736957	5	0	TRUE		
chr6	28078567	28081066	NM_001376491	ZNF165	promoter_68290	2.09878560736957	5	0	TRUE		
chr6	28078567	28081066	NM_001376493	ZNF165	promoter_68291	2.09878560736957	5	0	TRUE		
chr6	28078567	28081066	NM_001376492	ZNF165	promoter_68292	2.09878560736957	5	0	TRUE		
chr1	222711992	222714491	NM_022831	AIDA	promoter_6870	1.747917938149	5	0	TRUE		
chr6	33592839	33595338	NR_027908	LINC00336	promoter_68884					4.22234407233513	TRUE
chr6	34755093	34757592	NR_029472	SNRPC	promoter_68939	1.9615473634596	7	0	TRUE		
chr6	34755504	34758003	NM_003093	SNRPC	promoter_68940	1.90924775956268	7	0	TRUE		
chr6	35728084	35730583	NM_001145775	FKBP5	promoter_68981	2.20947444009787	6	0	TRUE		
chr6	52360150	52362649	NM_133367	PAQR8	promoter_69557	2.18708233061267	5	0	TRUE		
chr6	73520533	73523032	NM_001402	EEF1A1	promoter_69857					4.87281806629397	TRUE
chr6	89352223	89354722	NM_016021	UBE2J1	promoter_70185	2.14152851194864	5	0	TRUE	4.49432835148798	TRUE
chr6	108260541	108263040	NM_003795	SNX3	promoter_70397	2.06910056851436	5	0	TRUE		
chr6	108260541	108263040	NM_152827	SNX3	promoter_70398	2.06910056851436	5	0	TRUE		
chr6	108260541	108263040	NM_001300928	SNX3	promoter_70399	2.06910056851436	5	0	TRUE		
chr6	108260541	108263040	NM_001300929	SNX3	promoter_70400	2.06910056851436	5	0	TRUE		
chr6	111566780	111569279	NM_001164283	TRAF3IP2	promoter_70504	2.1685188462676	9	0	TRUE		
chr1	228095262	228097761	NR_037415	MIR3620	promoter_7093	2.3943591783115	5	0	TRUE		
chr6	136550320	136552819	NM_001198616	MAP7	promoter_70954	2.05150787585353	6	0	TRUE		
chr6	136550320	136552819	NM_001198617	MAP7	promoter_70960	2.05150787585353	6	0.00632882335056249	TRUE		
chr6	136550320	136552819	NM_003980	MAP7	promoter_70961	2.05150787585353	6	0	TRUE		
chr6	144148516	144151015	NM_003764	STX11	promoter_71111	2.60443705800474	5	0	TRUE		
chr6	149747694	149750193	NM_001252053	PCMT1	promoter_71180	1.74074901549867	5	0	TRUE		
chr6	149747694	149750193	NM_001252052	PCMT1	promoter_71181	1.74074901549867	5	0.00632882335056249	TRUE		
chr1	228485381	228487880	NM_001010858	RNF187	promoter_7129	2.30222511806557	5	0	TRUE		
chr6	156774025	156776524	NM_001371656	ARID1B	promoter_71333	2.08186377524322	8	0	TRUE		
chr6	157999106	158001605	NR_046796	SYNJ2-IT1	promoter_71346	2.43229956664438	7	0	TRUE		
chr6	158867813	158870312	NR_160978	C6orf99	promoter_71377	1.715696961296	5	0.00632882335056249	TRUE		
chr6	158868028	158870527	NR_160976	C6orf99	promoter_71379	1.89056640501892	6	0	TRUE		
chr6	158868028	158870527	NR_160981	C6orf99	promoter_71380	1.89056640501892	6	0	TRUE		
chr6	158868028	158870527	NR_160982	C6orf99	promoter_71381	1.89056640501892	6	0	TRUE		
chr6	168015872	168018371	NM_005355	KIF25	promoter_71545	2.34524208970567	5	0	TRUE		
chr6	168015872	168018371	NM_030615	KIF25	promoter_71546	2.34524208970567	5	0	TRUE		
chr1	234531280	234533779	NR_038426	LINC01354	promoter_7423	2.61850262062441	10	0	TRUE		
chr1	234963500	234965999	NR_125945	LOC101927851	promoter_7430	2.04427801148734	5	0	TRUE		
chr1	235069319	235071818	NR_027454	LINC01348	promoter_7431	2.23046532014948	6	0	TRUE		
chr1	236684453	236686952	NM_001278344	ACTN2	promoter_7474	1.88398089042168	5	0	TRUE		
chr1	236684498	236686997	NM_001278343	ACTN2	promoter_7475	1.89842822969457	5	0	TRUE		
chr1	236684498	236686997	NM_001103	ACTN2	promoter_7476	1.89842822969457	5	0	TRUE		
chr7	830475	832974	NM_001130965	SUN1	promoter_74818	2.99037870855806	11	0	TRUE		
chr7	1534381	1536880	NR_149036	LOC100128653	promoter_74863	2.36672561110465	6	0	TRUE		
chr7	4680294	4682793	NM_001037165	FOXK1	promoter_74940	2.72266876009407	7	0	TRUE		
chr7	5679962	5682461	NR_046834	RNF216-IT1	promoter_74984	1.90291376028296	6	0	TRUE		
chr7	6102948	6105447	NM_032172	USP42	promoter_75018	2.07984184130446	5	0	TRUE		
chr7	6102948	6105447	NM_001365764	USP42	promoter_75019	2.07984184130446	5	0	TRUE		
chr1	241639870	241642369	NM_014322	OPN3	promoter_7527	1.99186782786265	5	0	TRUE		
chr1	241639870	241642369	NM_001381853	CHML	promoter_7528	1.99186782786265	5	0	TRUE		
chr1	241639870	241642369	NM_001381854	CHML	promoter_7529	1.99186782786265	5	0	TRUE		
chr1	241639870	241642369	NM_001381855	OPN3	promoter_7530	1.99186782786265	5	0	TRUE		
chr1	241639870	241642369	NM_001381856	OPN3	promoter_7531	1.99186782786265	5	0	TRUE		
chr7	27102184	27104683	NM_006735	HOXA2	promoter_75403	2.24943198733602	5	0	TRUE		
chr7	27121873	27124372	NM_001384343	HOXA3	promoter_75407	2.39432858775218	8	0	TRUE		
chr7	27122209	27124708	NM_001384344	HOXA3	promoter_75408	2.47013542707257	9	0	TRUE		
chr7	27122528	27125027	NM_001384341	HOXA3	promoter_75409	2.49093639896002	9	0	TRUE		
chr7	27122528	27125027	NM_001384342	HOXA3	promoter_75410	2.49093639896002	9	0	TRUE		
chr7	30769416	30771915	NM_032222	MINDY4	promoter_75541	2.11075025186596	5	0	TRUE		
chr1	244350634	244353133	NM_001276348	C1orf100	promoter_7563	1.91511204305254	5	0	TRUE		
chr7	35693205	35695704	NR_136255	LOC101930085	promoter_75632	1.87757494413887	5	0	TRUE		
chr1	244350634	244353133	NM_001276349	C1orf100	promoter_7564	1.91511204305254	5	0	TRUE		
chr1	244350634	244353133	NM_001012970	C1orf100	promoter_7565	1.91511204305254	5	0	TRUE		
chr1	244459272	244461771	NM_001130957	CATSPERE	promoter_7568	2.01448078265362	5	0	TRUE		
chr1	244459272	244461771	NM_173807	CATSPERE	promoter_7569	2.01448078265362	5	0	TRUE		
chr1	244459370	244461869	NM_001242340	CATSPERE	promoter_7570	2.10805640745789	6	0	TRUE		
chr7	48086602	48089101	NM_001287428	UPP1	promoter_75904	2.05757843921335	7	0	TRUE	4.18591223061724	TRUE
chr7	48086602	48089101	NM_001362774	UPP1	promoter_75905	2.05757843921335	7	0	TRUE	4.18591223061724	TRUE
chr7	48086602	48089101	NM_001287426	UPP1	promoter_75906	2.05757843921335	7	0	TRUE	4.18591223061724	TRUE
chr7	48087253	48089752	NM_001287430	UPP1	promoter_75907	2.41565247197341	7	0	TRUE	4.18591223061724	TRUE
chr7	48087253	48089752	NR_109837	UPP1	promoter_75908	2.41565247197341	7	0	TRUE	4.18591223061724	TRUE
chr7	48087264	48089763	NM_003364	UPP1	promoter_75909	2.41565247197341	7	0	TRUE	4.18591223061724	TRUE
chr7	48087264	48089763	NM_001287429	UPP1	promoter_75910	2.41565247197341	7	0	TRUE	4.18591223061724	TRUE
chr7	55538168	55540667	NM_001284283	VOPP1	promoter_76007	2.38173824225519	8	0	TRUE		
chr7	66112817	66115316	NM_001040647	CRCP	promoter_76170	2.08377191432797	7	0.00632882335056249	TRUE		
chr7	66112817	66115316	NM_001040648	CRCP	promoter_76171	2.08377191432797	7	0	TRUE		
chr7	66112817	66115316	NR_024548	CRCP	promoter_76172	2.08377191432797	7	0	TRUE		
chr7	66112817	66115316	NM_001142414	CRCP	promoter_76173	2.08377191432797	7	0	TRUE		
chr7	66112846	66115345	NM_014478	CRCP	promoter_76174	2.08377191432797	7	0	TRUE		
chr7	66652518	66655017	NR_110037	LOC100996437	promoter_76191	2.07911972760944	5	0	TRUE		
chr7	66652566	66655065	NM_001367741	RABGEF1	promoter_76192	2.10812868295933	5	0	TRUE		
chr7	66652566	66655065	NM_001367727	RABGEF1	promoter_76193	2.10812868295933	5	0	TRUE		
chr7	66652566	66655065	NM_001367726	RABGEF1	promoter_76194	2.10812868295933	5	0	TRUE		
chr7	66652566	66655065	NM_001367737	RABGEF1	promoter_76195	2.10812868295933	5	0	TRUE		
chr7	66652566	66655065	NM_001367752	RABGEF1	promoter_76196	2.10812868295933	5	0	TRUE		
chr7	66652566	66655065	NM_001367728	RABGEF1	promoter_76197	2.10812868295933	5	0	TRUE		
chr7	66652566	66655065	NM_001367725	RABGEF1	promoter_76198	2.10812868295933	5	0	TRUE		
chr7	66652566	66655065	NM_001367722	RABGEF1	promoter_76199	2.10812868295933	5	0	TRUE		
chr7	66738732	66741231	NM_001367742	RABGEF1	promoter_76212	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001287062	RABGEF1	promoter_76213	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367744	RABGEF1	promoter_76214	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367736	RABGEF1	promoter_76215	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367735	RABGEF1	promoter_76216	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367756	RABGEF1	promoter_76217	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367755	RABGEF1	promoter_76218	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367754	RABGEF1	promoter_76219	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367753	RABGEF1	promoter_76220	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367751	RABGEF1	promoter_76221	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367749	RABGEF1	promoter_76222	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367750	RABGEF1	promoter_76223	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367748	RABGEF1	promoter_76224	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367747	RABGEF1	promoter_76225	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_014504	RABGEF1	promoter_76226	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NR_160287	RABGEF1	promoter_76227	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367743	RABGEF1	promoter_76228	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367739	RABGEF1	promoter_76229	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367734	RABGEF1	promoter_76230	2.48663116085131	7	0	TRUE		
chr7	66738732	66741231	NM_001367724	RABGEF1	promoter_76231	2.48663116085131	7	0	TRUE		
chr7	72954264	72956763	NR_033323	NSUN5P2	promoter_76273	1.78966182078777	5	0.00632882335056249	TRUE		
chr7	73521794	73524293	NM_032408	BAZ1B	promoter_76315	2.39222511370773	5	0	TRUE		
chr7	73521794	73524293	NM_001370402	BAZ1B	promoter_76316	2.39222511370773	5	0	TRUE		
chr7	73769771	73772270	NM_001306	CLDN3	promoter_76349	2.23600111669184	5	0	TRUE		
chr7	74728419	74730918	NR_110044	LOC101926943	promoter_76391	1.97852954086842	5	0	TRUE		
chr7	74849626	74852125	NM_001368300	GTF2IRD2	promoter_76393	2.03142228872836	5	0	TRUE		
chr7	75090555	75093054	NM_001368301	GTF2IRD2B	promoter_76406	2.06137330414368	5	0	TRUE		
chr7	75090589	75093088	NM_001003795	GTF2IRD2B	promoter_76407	2.06137330414368	5	0	TRUE		
chr7	77694458	77696957	NM_198467	RSBN1L	promoter_76528	2.55129220333309	7	0	TRUE		
chr7	102431529	102434028	NM_001271818	ORAI2	promoter_77197	2.31581637136383	5	0	TRUE		
chr7	102431574	102434073	NM_001126340	ORAI2	promoter_77198	2.22618985868427	5	0	TRUE		
chr7	102431574	102434073	NM_032831	ORAI2	promoter_77199	2.22618985868427	5	0	TRUE		
chr7	102431574	102434073	NM_001271819	ORAI2	promoter_77200	2.22618985868427	5	0	TRUE		
chr7	104990666	104993165	NR_039981	LINC01004	promoter_77287	2.61050283225629	8	0	TRUE		
chr7	106111813	106114312	NM_001381911	SYPL1	promoter_77324	2.5630881663706	9	0	TRUE		
chr7	106111813	106114312	NM_001381912	SYPL1	promoter_77325	2.5630881663706	9	0	TRUE		
chr7	106111813	106114312	NM_001381915	SYPL1	promoter_77326	2.5630881663706	9	0	TRUE		
chr7	106111813	106114312	NM_001381916	SYPL1	promoter_77327	2.5630881663706	9	0	TRUE		
chr7	106111813	106114312	NM_001381917	SYPL1	promoter_77328	2.5630881663706	9	0	TRUE		
chr7	106111813	106114312	NM_001381920	SYPL1	promoter_77329	2.5630881663706	9	0	TRUE		
chr7	106111813	106114312	NM_001381921	SYPL1	promoter_77330	2.5630881663706	9	0	TRUE		
chr7	106111813	106114312	NM_182715	SYPL1	promoter_77331	2.5630881663706	9	0	TRUE		
chr7	106111813	106114312	NR_167729	SYPL1	promoter_77332	2.5630881663706	9	0	TRUE		
chr7	106111813	106114312	NR_167730	SYPL1	promoter_77333	2.5630881663706	9	0	TRUE		
chr7	106112077	106114576	NM_001381910	SYPL1	promoter_77334	2.4584567111887	9	0	TRUE		
chr7	106112077	106114576	NM_001381913	SYPL1	promoter_77335	2.4584567111887	9	0	TRUE		
chr7	106112077	106114576	NM_001381918	SYPL1	promoter_77336	2.4584567111887	9	0	TRUE		
chr7	106112077	106114576	NM_001381919	SYPL1	promoter_77337	2.4584567111887	9	0	TRUE		
chr7	106112077	106114576	NM_006754	SYPL1	promoter_77338	2.4584567111887	9	0	TRUE		
chr7	130912811	130915310	NR_110473	LINC-PINT	promoter_77879	1.74376655554782	6	0	TRUE		
chr7	130912811	130915310	NR_034120	LINC-PINT	promoter_77880	1.74376655554782	6	0	TRUE		
chr7	130912811	130915310	NR_110472	LINC-PINT	promoter_77881	1.74376655554782	6	0	TRUE		
chr7	135168975	135171474	NM_001243753	CYREN	promoter_77961	2.31831800767265	5	0.00632882335056249	TRUE		
chr7	137932489	137934988	NM_001318246	CREB3L2	promoter_78010	2.07367676863534	6	0	TRUE		
chr7	139035543	139038042	NM_080660	ZC3HAV1L	promoter_78028	2.06969543277402	5	0	TRUE		
chr7	140062452	140064951	NM_022750	PARP12	promoter_78068	2.05737852555595	5	0	TRUE		
chr7	140062452	140064951	NR_130117	PARP12	promoter_78069	2.05737852555595	5	0	TRUE		
chr7	140696578	140699077	NR_024454	NDUFB2-AS1	promoter_78096	2.01529946247355	6	0	TRUE		
chr7	144195334	144197833	NM_001003702	ARHGEF35	promoter_78231	2.11386016245323	9	0	TRUE		
chr7	144195380	144197879	NM_001368318	ARHGEF35	promoter_78232	2.11386016245323	9	0	TRUE		
chr7	144193320	144195819	NR_126023	OR2A1-AS1	promoter_78233	2.32890235230807	8	0	TRUE		
chr7	144193320	144195819	NR_126022	ARHGEF35-AS1	promoter_78234	2.32890235230807	8	0	TRUE		
chr7	144353401	144355900	NM_005435	ARHGEF5	promoter_78248	2.14225433281018	8	0	TRUE		
chr7	148883792	148886291	NM_152998	EZH2	promoter_78282	2.05108805690347	5	0	TRUE		
chr7	148883792	148886291	NM_001203247	EZH2	promoter_78283	2.05108805690347	5	0.00632882335056249	TRUE		
chr7	148883792	148886291	NM_004456	EZH2	promoter_78284	2.05108805690347	5	0.00632882335056249	TRUE		
chr7	148883792	148886291	NM_001203248	EZH2	promoter_78285	2.05108805690347	5	0	TRUE		
chr7	149024810	149027309	NR_163909	PDIA4	promoter_78291	2.36040310499103	6	0	TRUE		
chr7	150323046	150325545	NM_001351028	ACTR3C	promoter_78348	1.98219299186487	6	0	TRUE		
chr7	150323046	150325545	NR_147012	ACTR3C	promoter_78349	1.98219299186487	6	0	TRUE		
chr7	150323046	150325545	NR_147013	ACTR3C	promoter_78351	1.98219299186487	6	0	TRUE		
chr7	150323170	150325669	NM_001164458	ACTR3C	promoter_78352	1.99646318025419	6	0	TRUE		
chr8	11867588	11870087	NM_001908	CTSB	promoter_79076	2.29604480595432	7	0	TRUE		
chr8	11867588	11870087	NM_001317237	CTSB	promoter_79077	2.29604480595432	7	0	TRUE		
chr8	11867588	11870087	NM_147782	CTSB	promoter_79078	2.29604480595432	7	0	TRUE		
chr8	11867588	11870087	NM_147783	CTSB	promoter_79079	2.29604480595432	7	0	TRUE		
chr8	11867588	11870087	NM_147780	CTSB	promoter_79080	2.29604480595432	7	0	TRUE		
