chr	geneName	NC_MeanValue	NC_pVal	NC_adjPval	TC_MeanValue	TC_pVal	TC_adjPval	LT_MeanValue	LT_pVal	LT_adjPval	AllCount	LTUnique	TCUnique	NCUnique
chr1	ARHGEF2	1.42853473954832	0	0	0.785592212997121	0	0	0.785768122213175	0	0	615	FALSE	FALSE	TRUE
chr1	ARID1A	1.35113008139773	0	0	0.729443238115907	0	0	0.760664913459373	0	0	1520	FALSE	FALSE	TRUE
chr1	ARID4B	1.02927721847765	0	0	0.687317358773667	0	0	0.745480058504121	0	0	2562	FALSE	FALSE	TRUE
chr1	ARL8A	1.62972308693038	0	0	0.71340481275758	0	0	0.676475845641131	0	0	213	FALSE	FALSE	TRUE
chr1	ARMH1	0.815745909414048	0	0	0.633337957964638	0	0	0.635391164024708	0	0	923	FALSE	FALSE	FALSE
chr1	ARNT	1.04063319541582	0	0	0.649465347370271	0	0	0.740892172391105	0	0	1117	FALSE	FALSE	TRUE
chr1	ARPC5	0.823306857077915	0	0	0.630602890887942	0.001	0.00505846708155913	0.832925263032026	0	0	231	FALSE	FALSE	FALSE
chr1	ARTN	1.11258576136098	0	0	0.285727888038188	0.969	1	0.112971102069571	1	1	75	FALSE	FALSE	TRUE
chr1	ARV1	0.816583157135743	0	0	0.688724948439788	0	0	0.642406684343318	0	0	344	FALSE	FALSE	FALSE
chr1	ASAP3	1.05393389946546	0	0	0.529548315110609	0.005	0.0227847447624668	0.447640157707376	0.638	1	961	FALSE	FALSE	TRUE
chr1	ASB17	0.127638901733443	1	1	0.254821472597983	0.999	1	0.175195653455078	1	1	176	FALSE	FALSE	FALSE
chr1	ASCL5	0.835175592674847	0.075	0.13739768683274	0.323378298940129	0.698	1	-0.0484929059203001	0.997	1	12	FALSE	FALSE	FALSE
chr1	ASH1L	1.02053829082896	0	0	0.680256299458312	0	0	0.740096204268833	0	0	4128	FALSE	FALSE	TRUE
chr1	ASH1L-AS1	-0.00212739946077369	0.999	1	0.138064978625668	0.988	1	-0.00137138200322383	1	1	24	FALSE	FALSE	FALSE
chr1	ASPM	0.166975415241636	1	1	0.320609215058476	1	1	0.359475417168406	0.999	1	691	FALSE	FALSE	FALSE
chr1	ASTN1	0.276361015526062	1	1	0.262318667491816	1	1	0.283214581187191	1	1	3477	FALSE	FALSE	FALSE
chr1	ATAD3A	1.16194090608091	0	0	0.437501209866122	0.682	1	0.303370250553623	1	1	412	FALSE	FALSE	TRUE
chr1	ATAD3B	0.78719162002854	0	0	0.387512543754193	0.971	1	0.389979428770973	0.967	1	449	FALSE	FALSE	TRUE
chr1	ATAD3C	0.538382407561441	0.022	0.0424775895480403	0.437841416724967	0.701	1	0.365063303528885	0.993	1	392	FALSE	FALSE	FALSE
chr1	ATF3	0.551298191968312	0	0	0.372368402139754	1	1	0.479602737417006	0.174	0.60358692722372	917	FALSE	FALSE	FALSE
chr1	ATF6	0.577838514875123	0	0	0.444934735426825	0.781	1	0.501197155014381	0.003	0.0160813953488372	2690	FALSE	FALSE	FALSE
chr1	ATG4C	0.442662278584222	0.715	1	0.416055409348595	0.965	1	0.379837974859383	1	1	1029	FALSE	FALSE	FALSE
chr1	ATP13A2	1.13207714781806	0	0	0.483889499216574	0.226	0.633378277833227	0.365410479041918	0.998	1	482	FALSE	FALSE	TRUE
chr1	ATP1A1	0.936486385647144	0	0	0.680466211815962	0	0	0.604758775211572	0	0	510	FALSE	FALSE	TRUE
chr1	ATP1A1-AS1	0.871802197869145	0	0	0.539636815352361	0.016	0.0652312565997889	0.489764378299872	0.189	0.645614134041141	415	FALSE	FALSE	TRUE
chr1	ATP1A2	0.990672614822951	0	0	0.32265747965653	1	1	0.271371860651309	1	1	480	FALSE	FALSE	TRUE
chr1	ATP1A4	0.712753963623899	0	0	0.397712555178464	0.97	1	0.419547847123862	0.89	1	633	FALSE	FALSE	TRUE
chr1	ATP1B1	1.26859151259621	0	0	0.94092658860121	0	0	0.931006086128862	0	0	465	FALSE	FALSE	TRUE
chr1	ATP2B4	1.39328749079934	0	0	0.637174608384322	0	0	0.602586421543252	0	0	2104	FALSE	FALSE	TRUE
chr1	ATP5IF1	1.2954542396637	0	0	0.532447141304089	0.303	0.79588068713326	0.338145750010774	0.823	1	37	FALSE	FALSE	TRUE
chr1	ATP5PB	0.730444288589523	0	0	0.440584154353779	0.598	1	0.424518349259867	0.75	1	222	FALSE	FALSE	TRUE
chr1	ATP6V0B	1.31933104943742	0	0	0.561420045906784	0.174	0.514487650775417	0.428328264821914	0.587	1	60	FALSE	FALSE	TRUE
chr1	ATP6V1G3	-0.0534683618152751	1	1	0.174510144593636	1	1	0.172526870393931	1	1	194	FALSE	FALSE	FALSE
chr1	ATP8B2	1.17208639921255	0	0	0.560224151996784	0.003	0.0142489620175304	0.497370915662717	0.13	0.4726118173258	477	FALSE	FALSE	TRUE
chr1	ATPAF1	0.511619480960515	0.056	0.103915410033043	0.429060656037903	0.81	1	0.336933577558831	1	1	507	FALSE	FALSE	FALSE
chr1	ATXN7L2	1.0283772447179	0	0	0.3228375035898	0.978	1	0.144561762020263	1	1	130	FALSE	FALSE	TRUE
chr1	AUNIP	0.462068781717607	0.44	0.714864026090158	0.448542536112509	0.579	1	0.380271924858147	0.98	1	440	FALSE	FALSE	FALSE
chr1	AURKAP1	0.963044107286431	0.002	0.00416238797924669	0.518880402479393	0.314	0.816786087249452	0.688657204172593	0.071	0.279787828527685	27	FALSE	FALSE	TRUE
chr1	AVPR1B	0.830236286544831	0	0	0.422130899441694	0.706	1	0.410325848477085	0.769	1	153	FALSE	FALSE	TRUE
chr1	AXDND1	0.221588481188197	1	1	0.344861958552361	1	1	0.328759938958755	1	1	2605	FALSE	FALSE	FALSE
chr1	AZIN2	0.677713163857288	0	0	0.398365701273508	0.976	1	0.356289162007669	1	1	706	FALSE	FALSE	TRUE
chr1	B3GALNT2	0.778749547243748	0	0	0.57667703417973	0	0	0.521398603545735	0.004	0.0209758913412564	973	FALSE	FALSE	TRUE
chr1	B3GALT2	0.700008873001129	0	0	0.535695038684174	0.129	0.40153411266754	0.579425266067182	0.054	0.219952261637874	124	FALSE	FALSE	FALSE
chr1	B3GALT6	2.39415917293547	0	0	0.705081592708209	0.00900000000000001	0.0389495586380833	0.494877654675049	0.351	1	55	FALSE	FALSE	TRUE
chr1	B4GALT2	1.54296513311606	0	0	0.6627090622038	0	0	0.575611866474137	0.00900000000000001	0.0441593328038126	223	FALSE	FALSE	TRUE
chr1	B4GALT3	1.37451796827343	0	0	0.5366987437294	0.131	0.406612099286504	0.519284058142781	0.189	0.645614134041141	125	FALSE	FALSE	TRUE
chr1	BARHL2	0.129644721227633	0.999	1	0.184499021914975	0.996	1	0.146258781929522	1	1	53	FALSE	FALSE	FALSE
chr1	BATF3	0.688502736899313	0	0	0.443026460500618	0.573	1	0.363987439695843	0.935	1	179	FALSE	FALSE	TRUE
chr1	BCAN	0.738397606273903	0	0	0.465085542347704	0.42	1	0.217106053719531	1	1	260	FALSE	FALSE	TRUE
chr1	BCAR3	0.930586057602801	0	0	0.518049787038693	0	0	0.499673982569849	0.001	0.00570713229859572	4810	FALSE	FALSE	TRUE
chr1	BCAR3-AS1	1.34595070249842	0	0	0.48618185384451	0.325	0.838129331218168	0.454444343821191	0.518	1	153	FALSE	FALSE	TRUE
chr1	BCAS2	0.381689660397131	0.944	1	0.331176119550544	0.991	1	0.346785068934955	0.993	1	220	FALSE	FALSE	FALSE
chr1	BCL10	0.896164088191799	0	0	0.822862760923795	0	0	0.591248230800108	0.013	0.0616412342646608	176	FALSE	FALSE	FALSE
chr1	BCL2L15	0.455051245437285	0.534	0.851461359764597	0.774374067282562	0	0	0.608557128467382	0.004	0.0209758913412564	184	FALSE	FALSE	FALSE
chr1	BCL9	0.987587884410237	0	0	0.524268515197477	0	0	0.45907228337966	0.413	1	1480	FALSE	FALSE	TRUE
chr1	BECN2	0.0209835758908727	0.999	1	0.149556446812199	0.973	1	0.00536026427064421	1	1	21	FALSE	FALSE	FALSE
chr1	BEND5	0.773256768739879	0	0	0.322371348166333	1	1	0.283575100305289	1	1	770	FALSE	FALSE	TRUE
chr1	BEST4	1.64735594850688	0	0	0.470324839908185	0.455	1	0.423497309007747	0.651	1	86	FALSE	FALSE	TRUE
chr1	BGLAP	1.75162249420692	0	0	0.544321390760497	0.288	0.767511302847282	0.156291316626847	0.975	1	23	FALSE	FALSE	TRUE
chr1	BLACAT1	0.795285718971301	0	0	0.555035219108558	0.00900000000000001	0.0389495586380833	0.289219379695113	1	1	345	FALSE	FALSE	TRUE
chr1	BLZF1	0.316576066123778	0.999	1	0.380038582745489	0.963	1	0.467923374082656	0.419	1	313	FALSE	FALSE	FALSE
chr1	BMP8A	1.25800182314163	0	0	0.550078252255261	0	0	0.429391894008117	0.834	1	728	FALSE	FALSE	TRUE
chr1	BMP8B	1.12548558384661	0	0	0.510945590393476	0.046	0.166487227560347	0.326033833464699	1	1	606	FALSE	FALSE	TRUE
chr1	BNIPL	0.735073811365622	0	0	0.513198571560928	0.184	0.538845927751967	0.666110046141781	0	0	205	FALSE	FALSE	FALSE
chr1	BOLA1	2.17250703178632	0	0	0.918683256082373	0.01	0.0428034922394679	0.853291171967498	0.013	0.0616412342646608	22	FALSE	FALSE	TRUE
chr1	BPNT1	0.543280966649217	0.013	0.0255931544394162	0.595749515537471	0	0	0.540851041463582	0.00700000000000001	0.0350988636363637	497	FALSE	FALSE	FALSE
chr1	BRDT	0.32655103431819	1	1	0.398754993785093	0.984	1	0.352654865571408	1	1	931	FALSE	FALSE	FALSE
chr1	BRINP2	0.418379795700133	0.969	1	0.323492358600804	1	1	0.29752879033633	1	1	1281	FALSE	FALSE	FALSE
chr1	BRINP3	0.150107522109704	1	1	0.247847462922046	1	1	0.137353330072984	1	1	2633	FALSE	FALSE	FALSE
chr1	BROX	0.487414200910098	0.248	0.423062852093229	0.437974451487164	0.682	1	0.464797058766148	0.433	1	301	FALSE	FALSE	FALSE
chr1	BSDC1	0.767403648656043	0	0	0.456534508627791	0.519	1	0.477008557536703	0.282	0.885176219512195	511	FALSE	FALSE	TRUE
chr1	BSND	0.623309683922495	0	0	0.282743332476605	1	1	0.218151553102775	1	1	247	FALSE	FALSE	TRUE
chr1	BTBD19	1.83674227599233	0	0	0.897664444160528	0	0	0.667913147576321	0.001	0.00570713229859572	110	FALSE	FALSE	TRUE
chr1	BTBD8	0.326292290288633	1	1	0.380858525085017	1	1	0.332598200005314	1	1	1476	FALSE	FALSE	FALSE
chr1	BTF3L4	0.816946539385414	0	0	0.689495892184826	0	0	0.566713870262319	0.002	0.0110172998038167	534	FALSE	FALSE	FALSE
chr1	BTG2	0.926144653323189	0	0	0.683316355046459	0.016	0.0652312565997889	0.61186169579524	0.051	0.209250398512221	68	FALSE	FALSE	TRUE
chr1	BTNL10	1.95391228190233	0	0	1.10802435129133	0	0	1.61047195444865	0	0	24	FALSE	FALSE	TRUE
chr1	C1orf100	1.26589307235636	0	0	0.720215568103534	0	0	0.734870273322163	0	0	690	FALSE	FALSE	TRUE
chr1	C1orf105	0.534741992667564	0.005	0.0101368559238595	0.451149164120302	0.587	1	0.462249439548756	0.427	1	688	FALSE	FALSE	FALSE
chr1	C1orf109	0.653873631886337	0.005	0.0101368559238595	0.407928851183585	0.798	1	0.359647367553801	0.946	1	154	FALSE	FALSE	TRUE
chr1	C1orf112	0.20965391630924	1	1	0.346502165982378	1	1	0.321435100600531	1	1	855	FALSE	FALSE	FALSE
chr1	C1orf115	1.31064228126258	0	0	0.591685044339832	0.019	0.0760862180733827	0.67959901976942	0	0	161	FALSE	FALSE	TRUE
chr1	C1orf116	0.59407925710358	0.002	0.00416238797924669	0.501631440607118	0.199	0.572407617805923	0.389090480824824	0.92	1	246	FALSE	FALSE	FALSE
chr1	C1orf122	0.161081429628064	0.946	1	0.321498274996462	0.715	1	0.139691007873257	0.949	1	14	FALSE	FALSE	FALSE
chr1	C1orf127	1.0831269337647	0	0	0.5950386141652	0	0	0.361278790343919	0.999	1	663	FALSE	FALSE	TRUE
chr1	C1orf131	0.70074725467912	0	0	0.581354016386338	0.005	0.0227847447624668	0.660984408785537	0	0	286	FALSE	FALSE	FALSE
chr1	C1orf141	0.478690663899757	0.268	0.454469968156363	0.502439448221032	0.082	0.274224122996968	0.397844727704343	0.98	1	626	FALSE	FALSE	FALSE
chr1	C1orf146	0.282549131930174	1	1	0.370133276107959	0.99	1	0.300142032352816	1	1	398	FALSE	FALSE	FALSE
chr1	C1orf158	0.308020034502501	0.997	1	0.300852699506766	0.998	1	0.2359530123569	1	1	201	FALSE	FALSE	FALSE
chr1	C1orf159	1.02915984888493	0	0	0.399662730236788	0.939	1	0.311329337396955	1	1	453	FALSE	FALSE	TRUE
chr1	C1orf162	0.186724583511955	0.997	1	0.290000429547908	0.956	1	0.282823920216742	0.962	1	58	FALSE	FALSE	FALSE
chr1	C1orf167	1.01175540407281	0	0	0.467557770270816	0.377	0.934692486755499	0.426483978722229	0.797	1	490	FALSE	FALSE	TRUE
chr1	C1orf167-AS1	0.376393222312964	0.721	1	0.341124228414213	0.815	1	0.206534083132502	0.983	1	39	FALSE	FALSE	FALSE
chr1	C1orf174	1.59194885852983	0	0	0.710202161395963	0	0	0.69353908759076	0	0	214	FALSE	FALSE	TRUE
chr1	C1orf185	0.21039329285648	1	1	0.335565698821034	1	1	0.263187756879438	1	1	547	FALSE	FALSE	FALSE
chr1	C1orf189	0.708104462670253	0.001	0.00211525818381044	0.539142414510665	0.114	0.362665362035225	0.689122314547453	0	0	137	FALSE	FALSE	FALSE
chr1	C1orf194	0.491208611546312	0.312	0.522628342100982	0.410181898105317	0.737	1	0.332532519506534	0.97	1	141	FALSE	FALSE	FALSE
chr1	C1orf195	1.24692355067446	0	0	0.788102488218516	0	0	0.989173159908848	0	0	143	FALSE	FALSE	TRUE
chr1	C1orf198	1.61454712678725	0	0	0.713278237841935	0	0	0.78041892891286	0	0	601	FALSE	FALSE	TRUE
chr1	C1orf21	1.18455772427593	0	0	0.655353936690049	0	0	0.526810494243203	0	0	3917	FALSE	FALSE	TRUE
chr1	C1orf210	1.03813789906993	0	0	0.586069649890642	0.132	0.409304688284309	0.546183359430147	0.203	0.683683458728601	53	FALSE	FALSE	TRUE
chr1	C1orf216	1.54176649924789	0	0	0.726781207785977	0.004	0.0185898284682516	0.470634906643572	0.42	1	63	FALSE	FALSE	TRUE
chr1	C1orf220	1.67767193316648	0	0	0.923679204896509	0	0	0.459490376927388	0.508	1	113	FALSE	FALSE	TRUE
chr1	C1orf226	0.49294792227092	0.275	0.465242098920962	0.407090236677543	0.753	1	0.315283273466208	0.996	1	139	FALSE	FALSE	FALSE
chr1	C1orf229	1.17902147239671	0	0	0.652594355649325	0.078	0.262696107294733	0.776196782925903	0.015	0.0700385487528345	33	FALSE	FALSE	TRUE
chr1	C1orf232	1.44525945070138	0	0	0.53227045196636	0.177	0.521809582895867	0.519607433362435	0.221	0.731229459025174	99	FALSE	FALSE	TRUE
chr1	C1orf35	1.97416478849165	0	0	0.792906415028317	0.01	0.0428034922394679	0.56980409684804	0.197	0.667772058823529	40	FALSE	FALSE	TRUE
chr1	C1orf43	0.993573047980631	0	0	0.74372507912681	0	0	0.757963880260041	0	0	230	FALSE	FALSE	TRUE
chr1	C1orf50	0.865005562993389	0	0	0.523449082484024	0.113	0.359780538088857	0.617796653326699	0.005	0.0257563375583723	185	FALSE	FALSE	TRUE
chr1	C1orf52	0.935249061554571	0	0	0.543876568707572	0.116	0.368155774763666	0.748524895321126	0	0	134	FALSE	FALSE	FALSE
chr1	C1orf53	0.543032434840587	0.208	0.358950497262264	0.400490521689692	0.704	1	0.419577051300648	0.62	1	62	FALSE	FALSE	FALSE
chr1	C1orf54	0.476862266379155	0.39	0.64203869523505	0.518780343067515	0.174	0.514487650775417	0.531662035111019	0.113	0.418392591704627	153	FALSE	FALSE	FALSE
chr1	C1orf56	1.08683240394477	0	0	0.631875619464418	0.0580000000000001	0.203180900533061	0.611369865156007	0.07	0.276376070561166	62	FALSE	FALSE	TRUE
chr1	C1orf68	0.53646542185733	0.311	0.521179371710705	0.128785045348561	0.958	1	0.265509568651992	0.817	1	15	FALSE	FALSE	FALSE
chr1	C1orf74	0.181717430300924	1	1	0.281881827139241	0.987	1	0.219379684203995	1	1	90	FALSE	FALSE	FALSE
chr1	C1orf87	0.41046636923625	0.984	1	0.3056555816576	1	1	0.315736871751824	1	1	1163	FALSE	FALSE	FALSE
chr1	C1orf94	0.342309315870085	1	1	0.263296065847368	1	1	0.168414560422592	1	1	692	FALSE	FALSE	FALSE
chr1	C1QA	1.34196477767876	0	0	0.532524869138101	0.244	0.673858011444921	0.34573868116773	0.876	1	62	FALSE	FALSE	TRUE
chr1	C1QB	0.631711591210325	0.13	0.23111027972833	0.272377335451406	0.906	1	0.108508331365846	0.998	1	30	FALSE	FALSE	FALSE
chr1	C1QC	0.760326504089087	0.003	0.00617328447701533	0.369199917622181	0.853	1	0.295093960435075	0.98	1	84	FALSE	FALSE	TRUE
chr1	C1QTNF12	0.990926689544051	0	0	0.283914288282357	0.981	1	0.101962710421971	1	1	81	FALSE	FALSE	TRUE
chr1	C2CD4D	0.745556057740383	0.017	0.0331321933366987	0.262869524256319	0.958	1	0.182550098135148	0.992	1	45	FALSE	FALSE	TRUE
chr1	C2CD4D-AS1	0.466878236173288	0.428	0.697348525610592	0.363764543676554	0.959	1	0.310612133671019	0.999	1	207	FALSE	FALSE	FALSE
chr1	C4BPA	0.192764507762828	1	1	0.394700775895955	0.975	1	0.41307689215611	0.904	1	516	FALSE	FALSE	FALSE
chr1	C4BPB	0.584847270157196	0.015	0.029384473901186	0.611688554814982	0.00900000000000001	0.0389495586380833	0.532859089341785	0.101	0.380066642300195	182	FALSE	FALSE	FALSE
chr1	C8A	0.221187016807975	1	1	0.254181266347395	1	1	0.355797500319701	0.999	1	704	FALSE	FALSE	FALSE
chr1	C8B	0.331656824655249	1	1	0.23687786414508	1	1	0.422133528455874	0.837	1	475	FALSE	FALSE	FALSE
chr1	CA14	0.463738161787644	0.473	0.762184421953255	0.385914538223944	0.848	1	0.431650882022719	0.645	1	135	FALSE	FALSE	FALSE
chr1	CA6	0.788279815270161	0	0	0.482904524395433	0.206	0.587834626755358	0.434774115061147	0.756	1	536	FALSE	FALSE	TRUE
chr1	CACHD1	0.900839626737501	0	0	0.522470806969943	0	0	0.493374426054955	0.004	0.0209758913412564	3716	FALSE	FALSE	TRUE
chr1	CACNA1E	0.336273220158587	1	1	0.315851958219085	1	1	0.216374181274734	1	1	4116	FALSE	FALSE	FALSE
chr1	CACNA1S	0.816434924595712	0	0	0.339315357706638	1	1	0.378756519084125	1	1	1211	FALSE	FALSE	TRUE
chr1	CACYBP	1.12143676992802	0	0	0.842931048087971	0	0	0.955182195175478	0	0	220	FALSE	FALSE	FALSE
chr1	CADM3	0.71627326895509	0	0	0.329231351623144	1	1	0.246100794719549	1	1	432	FALSE	FALSE	TRUE
chr1	CADM3-AS1	0.979770963927122	0	0	0.482018631288234	0.358	0.898257189277011	0.489586300260793	0.319	0.973611956521739	111	FALSE	FALSE	TRUE
chr1	CALML6	0.647741301741092	0.087	0.158236309033094	0.484937858662381	0.416	1	0.122858090141795	0.997	1	33	FALSE	FALSE	FALSE
chr1	CALR4P	0.583086420612502	0	0	0.404295622585041	0.894	1	0.458355805102742	0.48	1	373	FALSE	FALSE	FALSE
chr1	CAMK1G	0.614751718047315	0	0	0.365955391850111	0.996	1	0.451236155797926	0.551	1	396	FALSE	FALSE	FALSE
chr1	CAMK2N1	1.31957552568193	0	0	0.707876636950294	0.018	0.0724952405789543	0.573864267225695	0.139	0.499917675826735	56	FALSE	FALSE	TRUE
chr1	CAMSAP2	0.887089626672407	0	0	0.598212986186086	0	0	0.645583786510614	0	0	1942	FALSE	FALSE	TRUE
chr1	CAMTA1	0.824591979557417	0	0	0.429649504964142	1	1	0.360678229547	1	1	15280	FALSE	FALSE	TRUE
chr1	CAMTA1-AS2	1.37385243246383	0	0	0.515472144663923	0.203	0.581260869565217	0.432675909006837	0.646	1	140	FALSE	FALSE	TRUE
chr1	CAMTA1-DT	0.307761521505908	0.684	1	0.258161366152645	0.732	1	-0.0484929059203	0.994	1	8	FALSE	FALSE	FALSE
chr1	CAP1	1.43738281920953	0	0	1.0509273417806	0	0	1.09756778372369	0	0	566	FALSE	FALSE	TRUE
chr1	CAPN2	1.40027903008291	0	0	0.730029868150656	0	0	0.680463150262879	0	0	1377	FALSE	FALSE	TRUE
chr1	CAPN8	0.518805800234019	0.004	0.00816414458468249	0.468041476642539	0.317	0.822442587148257	0.366597920131918	1	1	1142	FALSE	FALSE	FALSE
chr1	CAPN9	0.726875580610438	0	0	0.417366418796195	0.927	1	0.381357627482168	0.998	1	900	FALSE	FALSE	TRUE
chr1	CAPZA1	1.03189245747196	0	0	0.744872623306908	0	0	0.779445054117196	0	0	878	FALSE	FALSE	TRUE
chr1	CAPZB	2.20998883516341	0	0	1.05591805624629	0	0	0.871140962181146	0	0	2871	FALSE	FALSE	TRUE
chr1	CASP9	0.790173111218985	0	0	0.446951278312677	0.604	1	0.502237917184992	0.107	0.399916384317522	530	FALSE	FALSE	TRUE
chr1	CASQ1	0.70512970944122	0	0	0.378181162113872	0.893	1	0.279667547694001	0.999	1	148	FALSE	FALSE	TRUE
chr1	CASQ2	0.884305015587631	0	0	0.404067507346705	0.987	1	0.266063192678571	1	1	1152	FALSE	FALSE	TRUE
chr1	CASZ1	1.83768777481945	0	0	0.776284040222283	0	0	0.307357187329223	1	1	2987	FALSE	FALSE	TRUE
chr1	CATSPER4	0.865831755637391	0	0	0.491814069624431	0.282	0.755366750498656	0.376782402432491	0.925	1	177	FALSE	FALSE	TRUE
chr1	CATSPERE	0.363511073238604	1	1	0.423874391880079	0.992	1	0.419535652323574	0.997	1	2400	FALSE	FALSE	FALSE
chr1	CC2D1B	0.945940693301766	0	0	0.323040627380252	0.996	1	0.331760544432983	0.998	1	263	FALSE	FALSE	TRUE
chr1	CCDC163	0.90424698115763	0	0	0.536111591759368	0.134	0.414217173738991	0.399252154337191	0.766	1	106	FALSE	FALSE	TRUE
chr1	CCDC17	2.28749674318604	0	0	0.822249945024027	0.001	0.00505846708155913	0.474714649305391	0.428	1	82	FALSE	FALSE	TRUE
chr1	CCDC18	0.240497375123543	1	1	0.380630009844128	1	1	0.376190858217444	1	1	1357	FALSE	FALSE	FALSE
chr1	CCDC18-AS1	0.541915003410149	0.005	0.0101368559238595	0.426175450365832	0.824	1	0.465902322164876	0.384	1	559	FALSE	FALSE	FALSE
chr1	CCDC181	0.20276005152064	1	1	0.377065396357146	0.998	1	0.327611764051682	1	1	597	FALSE	FALSE	FALSE
chr1	CCDC185	0.94357361037727	0	0	0.307089073337829	0.905	1	0.287401289284618	0.923	1	43	FALSE	FALSE	TRUE
chr1	CCDC190	0.450746407603863	0.51	0.816819808141042	0.309538689745644	0.993	1	0.2177022413394	1	1	170	FALSE	FALSE	FALSE
chr1	CCDC24	1.53198594749702	0	0	0.648794444468975	0.017	0.0688176933158585	0.59909034643431	0.038	0.161378523305376	95	FALSE	FALSE	TRUE
chr1	CCDC27	0.51310386956611	0.112	0.20071621700029	0.319303717874977	0.999	1	0.199499600996617	1	1	287	FALSE	FALSE	FALSE
chr1	CCDC28B	0.787282786924942	0	0	0.390238038708769	0.784	1	0.262131369042842	0.984	1	78	FALSE	FALSE	TRUE
chr1	CCDC30	0.249453317124516	1	1	0.344383982170465	1	1	0.290596812190063	1	1	2414	FALSE	FALSE	FALSE
chr1	CCN1	1.70323007629123	0	0	1.0263602088652	0	0	0.890376800716523	0	0	57	FALSE	FALSE	TRUE
chr1	CCNL2	0.853110558271603	0	0	0.47074433871435	0.373	0.926933059779548	0.591110812577736	0.00600000000000001	0.0305157253416763	259	FALSE	FALSE	TRUE
chr1	CCSAP	0.881871567585835	0	0	0.589493322629851	0	0	0.656283184831527	0	0	382	FALSE	FALSE	TRUE
chr1	CCT3	0.751264426402444	0	0	0.533549626379684	0.016	0.0652312565997889	0.578442113486251	0	0	548	FALSE	FALSE	FALSE
chr1	CD101	0.77607564604018	0	0	0.497748790171379	0.129	0.40153411266754	0.466660590888235	0.381	1	546	FALSE	FALSE	TRUE
chr1	CD160	0.623429060154976	0.001	0.00211525818381044	0.411761089708351	0.854	1	0.513121755890337	0.101	0.380066642300195	317	FALSE	FALSE	FALSE
chr1	CD164L2	0.939087694421163	0	0	0.362400689999081	0.829	1	0.133401197418864	1	1	67	FALSE	FALSE	TRUE
chr1	CD1A	0.573971588627428	0.042	0.0788796059832179	0.384248743960863	0.867	1	0.563487726425632	0.0580000000000001	0.234451773328099	145	FALSE	FALSE	FALSE
chr1	CD1B	0.418736224394375	0.624	0.972279069767442	0.413748594319651	0.631	1	0.537783521142142	0.216	0.71745262931498	53	FALSE	FALSE	FALSE
chr1	CD1C	0.666463272474328	0.024	0.0461804136556193	0.431664040547514	0.599	1	0.414739854070344	0.653	1	62	FALSE	FALSE	TRUE
chr1	CD1D	1.00497744811416	0	0	0.560207412273378	0.0580000000000001	0.203180900533061	0.702126454960915	0	0	148	FALSE	FALSE	TRUE
chr1	CD1E	0.477510280619849	0.415	0.678637494705633	0.389535698531783	0.772	1	0.278907164553225	0.977	1	68	FALSE	FALSE	FALSE
chr1	CD2	0.760739368697833	0	0	0.396979668837769	0.892	1	0.333700578290344	0.995	1	243	FALSE	FALSE	TRUE
chr1	CD244	0.388680936179577	0.975	1	0.394977979416785	0.959	1	0.408522426070469	0.913	1	480	FALSE	FALSE	FALSE
chr1	CD247	0.861670925992993	0	0	0.482802012204182	0.102	0.329858025337661	0.434176921050637	0.87	1	1500	FALSE	FALSE	TRUE
chr1	CD34	1.03547835517969	0	0	0.504512470440097	0.095	0.311096798134012	0.542272549921537	0.00900000000000001	0.0441593328038126	481	FALSE	FALSE	TRUE
chr1	CD46	0.735317769583602	0	0	0.610191866156002	0	0	0.632265028977524	0	0	706	FALSE	FALSE	FALSE
chr1	CD48	0.42803749232971	0.796	1	0.461952361422146	0.414	1	0.498368542101585	0.112	0.415437012129218	567	FALSE	FALSE	FALSE
chr1	CD52	1.26735932887119	0	0	0.729003182797035	0.00900000000000001	0.0389495586380833	0.292623056523206	0.94	1	53	FALSE	FALSE	TRUE
chr1	CD53	0.46937610986716	0.4	0.657030419059775	0.465521283950859	0.437	1	0.427382253457413	0.751	1	246	FALSE	FALSE	FALSE
chr1	CD55	0.622439655249043	0	0	0.533278453683713	0.014	0.0578563018464009	0.441715819093534	0.68	1	584	FALSE	FALSE	FALSE
chr1	CD58	0.670366081937339	0	0	0.558594402473563	0	0	0.49334035010709	0.101	0.380066642300195	846	FALSE	FALSE	FALSE
chr1	CD5L	0.0464192114396404	1	1	0.23056737796012	1	1	0.184137277964777	1	1	175	FALSE	FALSE	FALSE
chr1	CD84	0.348145112685226	1	1	0.432072581888348	0.775	1	0.474788168122702	0.299	0.927044067456334	573	FALSE	FALSE	FALSE
chr1	CDA	0.749335070420369	0	0	0.58777139934685	0	0	0.75234230937084	0	0	551	FALSE	FALSE	FALSE
chr1	CDC14A	0.655453911302379	0	0	0.496708322104759	0.005	0.0227847447624668	0.50249997559394	0.001	0.00570713229859572	2649	FALSE	FALSE	FALSE
chr1	CDC20	1.15516731420795	0	0	0.491979793259204	0.394	0.965065662172879	0.653363727381978	0.021	0.0951763756419663	68	FALSE	FALSE	TRUE
