chr	start	end	geneID	geneSymbol	symbol	NCMeanCnt	NCCountValid	NCadjPval	enrichSig	SigPeakValue	ovSig
chr10	98132656	98135155	NM_138469	R3HCC1L	promoter_10790					4.0473336330227	TRUE
chr10	98414683	98417182	NM_032709	PYROXD2	promoter_10792	2.70281149196264	14	0	TRUE		
chr10	98446464	98448963	NM_001322481	HPS1	promoter_10794	1.7654685016393	5	0.00667457613531605	TRUE		
chr10	98446464	98448963	NM_001322479	HPS1	promoter_10795	1.7654685016393	5	0	TRUE		
chr10	98446464	98448963	NM_001322480	HPS1	promoter_10796	1.7654685016393	5	0	TRUE		
chr10	98446464	98448963	NM_001322478	HPS1	promoter_10797	1.7654685016393	5	0.00667457613531605	TRUE		
chr10	98446464	98448963	NM_001322477	HPS1	promoter_10798	1.7654685016393	5	0	TRUE		
chr10	98446464	98448963	NM_001322482	HPS1	promoter_10799	1.7654685016393	5	0	TRUE		
chr1	24641301	24643800	NM_001366590	SRRM1	promoter_1080	2.65304459444377	8	0	TRUE		
chr10	98446464	98448963	NM_001322489	HPS1	promoter_10800	1.7654685016393	5	0	TRUE		
chr10	98446464	98448963	NM_001322483	HPS1	promoter_10801	1.7654685016393	5	0.00351257171785353	TRUE		
chr10	98446464	98448963	NM_001322487	HPS1	promoter_10802	1.7654685016393	5	0	TRUE		
chr10	98446464	98448963	NM_001322485	HPS1	promoter_10803	1.7654685016393	5	0	TRUE		
chr10	98446464	98448963	NM_001322484	HPS1	promoter_10804	1.7654685016393	5	0	TRUE		
chr10	98446436	98448935	NM_000195	HPS1	promoter_10805	1.82652833440349	5	0	TRUE		
chr10	98446464	98448963	NM_001322476	HPS1	promoter_10806	1.7654685016393	5	0	TRUE		
chr10	98446464	98448963	NM_001311345	HPS1	promoter_10807	1.7654685016393	5	0	TRUE		
chr10	98446464	98448963	NM_001322491	HPS1	promoter_10808	1.7654685016393	5	0.00351257171785353	TRUE		
chr10	98446464	98448963	NM_001322490	HPS1	promoter_10809	1.7654685016393	5	0	TRUE		
chr1	24641301	24643800	NM_001366570	SRRM1	promoter_1081	2.65304459444377	8	0	TRUE		
chr10	98446464	98448963	NM_182639	HPS1	promoter_10810	1.7654685016393	5	0.00351257171785353	TRUE		
chr10	98446464	98448963	NM_001322492	HPS1	promoter_10811	1.7654685016393	5	0	TRUE		
chr10	98444320	98446819	NR_134454	LOC101927278	promoter_10813	2.77475923513225	8	0	TRUE	4.41490169742305	TRUE
chr10	98444320	98446819	NR_134453	LOC101927278	promoter_10814	2.77475923513225	8	0	TRUE	4.41490169742305	TRUE
chr10	98444320	98446819	NR_134452	LOC101927278	promoter_10815	2.77475923513225	8	0	TRUE	4.41490169742305	TRUE
chr10	98444320	98446819	NR_134451	LOC101927278	promoter_10816	2.77475923513225	8	0	TRUE	4.41490169742305	TRUE
chr10	99235353	99237852	NM_021828	HPSE2	promoter_10817	2.49632133361152	8	0	TRUE		
chr10	99235376	99237875	NM_001166246	HPSE2	promoter_10818	2.39600713203058	8	0	TRUE		
chr10	99235376	99237875	NM_001166245	HPSE2	promoter_10819	2.39600713203058	8	0	TRUE		
chr1	24641301	24643800	NM_001366568	SRRM1	promoter_1082	2.65304459444377	8	0	TRUE		
chr10	99235376	99237875	NM_001166244	HPSE2	promoter_10820	2.39600713203058	8	0	TRUE		
chr1	24641301	24643800	NM_001366567	SRRM1	promoter_1083	2.65304459444377	8	0	TRUE		
chr10	99731628	99734127	NM_001372025	COX15	promoter_10835	2.17538484696035	7	0.00351257171785353	TRUE		
chr10	99731628	99734127	NM_001372028	COX15	promoter_10836	2.17538484696035	7	0	TRUE		
chr1	24641301	24643800	NM_001366586	SRRM1	promoter_1084	2.65304459444377	8	0	TRUE		
chr10	99731628	99734127	NM_001372024	COX15	promoter_10840	2.17538484696035	7	0	TRUE		
chr10	99731628	99734127	NM_004376	COX15	promoter_10841	2.17538484696035	7	0	TRUE		
chr10	99731628	99734127	NM_001320976	COX15	promoter_10842	2.17538484696035	7	0	TRUE		
chr10	99731628	99734127	NM_001320975	COX15	promoter_10843	2.17538484696035	7	0	TRUE		
chr10	99731628	99734127	NR_164009	COX15	promoter_10844	2.17538484696035	7	0	TRUE		
chr10	99930408	99932907	NM_001318326	DNMBP	promoter_10849	2.39323204604857	5	0	TRUE		
chr1	24641301	24643800	NM_001366592	SRRM1	promoter_1085	2.65304459444377	8	0	TRUE		
chr10	99925204	99927703	NR_024130	DNMBP-AS1	promoter_10850	2.11946748442682	7	0	TRUE		
chr10	100185530	100188029	NR_144760	ERLIN1	promoter_10852					3.52420570268304	TRUE
chr10	100185530	100188029	NR_144759	ERLIN1	promoter_10853					3.52420570268304	TRUE
chr10	100185530	100188029	NR_144757	ERLIN1	promoter_10854					3.52420570268304	TRUE
chr10	100185530	100188029	NM_001347856	ERLIN1	promoter_10855					3.52420570268304	TRUE
chr10	100185530	100188029	NM_001100626	ERLIN1	promoter_10856					3.52420570268304	TRUE
chr10	100185530	100188029	NM_001347858	ERLIN1	promoter_10857					3.52420570268304	TRUE
chr10	100185530	100188029	NM_001347861	ERLIN1	promoter_10858					3.52420570268304	TRUE
chr10	100185530	100188029	NM_001347859	ERLIN1	promoter_10859					3.52420570268304	TRUE
chr1	24641301	24643800	NM_001366582	SRRM1	promoter_1086	2.65304459444377	8	0	TRUE		
chr10	100185530	100188029	NM_001347860	ERLIN1	promoter_10860					3.52420570268304	TRUE
chr10	100185530	100188029	NM_001347857	ERLIN1	promoter_10861					3.52420570268304	TRUE
chr10	100185530	100188029	NR_144756	ERLIN1	promoter_10862					3.52420570268304	TRUE
chr10	100185530	100188029	NR_144755	ERLIN1	promoter_10863					3.52420570268304	TRUE
chr10	100185530	100188029	NR_144758	ERLIN1	promoter_10864					3.52420570268304	TRUE
chr10	100185530	100188029	NM_006459	ERLIN1	promoter_10865					3.52420570268304	TRUE
chr10	100229111	100231610	NM_001320928	CHUK	promoter_10866	1.92572787675519	5	0	TRUE		
chr10	100229097	100231596	NM_001278	CHUK	promoter_10867	1.92572787675519	5	0	TRUE		
chr1	24641301	24643800	NM_001366581	SRRM1	promoter_1087	2.65304459444377	8	0	TRUE		
chr1	24641301	24643800	NM_001366573	SRRM1	promoter_1088	2.65304459444377	8	0	TRUE		
chr10	100371575	100374074	NR_026762	OLMALINC	promoter_10883	2.04530328114418	5	0	TRUE		
chr1	24641301	24643800	NM_001366571	SRRM1	promoter_1089	2.65304459444377	8	0	TRUE		
chr1	24641301	24643800	NM_001366569	SRRM1	promoter_1090	2.65304459444377	8	0	TRUE		
chr10	100970528	100973027	NM_017893	SEMA4G	promoter_10900					3.82113658870414	TRUE
chr10	100970528	100973027	NM_001203244	SEMA4G	promoter_10901					3.82113658870414	TRUE
chr1	24641301	24643800	NM_001366595	SRRM1	promoter_1091	2.65304459444377	8	0	TRUE		
chr10	100995070	100997569	NM_032429	LZTS2	promoter_10918	2.40128017425536	5	0	TRUE	4.46744092418783	TRUE
chr10	100996278	100998777	NM_001318099	LZTS2	promoter_10919					4.46744092418783	TRUE
chr1	24641301	24643800	NM_001366578	SRRM1	promoter_1092	2.65304459444377	8	0	TRUE		
chr1	24641301	24643800	NM_001366577	SRRM1	promoter_1093	2.65304459444377	8	0	TRUE		
chr1	24641301	24643800	NM_001366576	SRRM1	promoter_1094	2.65304459444377	8	0	TRUE		
chr1	24641301	24643800	NM_001366594	SRRM1	promoter_1095	2.65304459444377	8	0	TRUE		
chr10	101694796	101697295	NM_001323541	FBXW4	promoter_10956	2.14906030488918	8	0	TRUE	4.76864467245838	TRUE
chr10	101694671	101697170	NR_136613	FBXW4	promoter_10957	2.16683695778267	8	0	TRUE	4.76864467245838	TRUE
chr10	101694671	101697170	NM_022039	FBXW4	promoter_10958	2.16683695778267	8	0	TRUE	4.76864467245838	TRUE
chr1	24641301	24643800	NM_001366585	SRRM1	promoter_1096	2.65304459444377	8	0	TRUE		
chr10	101817966	101820465	NM_001142434	OGA	promoter_10965	1.67181520935309	9	0	TRUE		
chr10	101817945	101820444	NM_012215	OGA	promoter_10966	1.67181520935309	9	0	TRUE		
chr1	24641301	24643800	NM_001366587	SRRM1	promoter_1097	2.65304459444377	8	0	TRUE		
chr10	102055674	102058173	NM_024541	ARMH3	promoter_10975	2.02247605323518	5	0	TRUE	5.21560517011717	TRUE
chr10	102063348	102065847	NM_024747	HPS6	promoter_10976	2.26704328117501	6	0	TRUE		
chr10	102114503	102117002	NM_003893	LDB1	promoter_10977	1.96611676199043	6	0	TRUE		
chr1	24641301	24643800	NM_001366599	SRRM1	promoter_1098	2.65304459444377	8	0	TRUE		
chr1	24641301	24643800	NR_159379	SRRM1	promoter_1099	2.65304459444377	8	0	TRUE		
chr1	24641301	24643800	NR_159380	SRRM1	promoter_1100	2.65304459444377	8	0	TRUE		
chr1	24641301	24643800	NR_159391	SRRM1	promoter_1101	2.65304459444377	8	0	TRUE		
chr10	102451044	102453543	NM_001363580	C10orf95	promoter_11016	2.5670645367986	12	0	TRUE		
chr1	24641301	24643800	NR_159389	SRRM1	promoter_1102	2.65304459444377	8	0	TRUE		
chr10	102774220	102776719	NM_017787	WBP1L	promoter_11029	2.28417206682579	7	0	TRUE		
chr1	24641301	24643800	NR_159388	SRRM1	promoter_1103	2.65304459444377	8	0	TRUE		
chr10	102917836	102920335	NR_160733	LOC107984265	promoter_11035	2.36808972476793	7	0	TRUE		
chr10	103192807	103195306	NM_001351187	NT5C2	promoter_11039	2.27292730150468	11	0	TRUE		
chr1	24641301	24643800	NR_159387	SRRM1	promoter_1104	2.65304459444377	8	0	TRUE		
chr10	103192807	103195306	NM_001351186	NT5C2	promoter_11040	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351197	NT5C2	promoter_11041	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_012229	NT5C2	promoter_11042	2.27292730150468	11	0	TRUE		
chr10	103176558	103179057	NM_001351190	NT5C2	promoter_11044	1.44866344407871	5	0.00667457613531605	TRUE		
chr10	103192807	103195306	NM_001351188	NT5C2	promoter_11045	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351194	NT5C2	promoter_11046	2.27292730150468	11	0	TRUE		
chr10	103176558	103179057	NM_001351189	NT5C2	promoter_11048	1.44866344407871	5	0	TRUE		
chr10	103192807	103195306	NM_001351196	NT5C2	promoter_11049	2.27292730150468	11	0	TRUE		
chr1	24641301	24643800	NR_159386	SRRM1	promoter_1105	2.65304459444377	8	0	TRUE		
chr10	103192807	103195306	NM_001351195	NT5C2	promoter_11050	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351171	NT5C2	promoter_11052	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351170	NT5C2	promoter_11053	2.27292730150468	11	0	TRUE		
chr10	103176558	103179057	NM_001351173	NT5C2	promoter_11054	1.44866344407871	5	0	TRUE		
chr10	103192807	103195306	NM_001351172	NT5C2	promoter_11055	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351184	NT5C2	promoter_11056	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351183	NT5C2	promoter_11057	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351182	NT5C2	promoter_11058	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351181	NT5C2	promoter_11059	2.27292730150468	11	0	TRUE		
chr1	24641301	24643800	NR_159385	SRRM1	promoter_1106	2.65304459444377	8	0	TRUE		
chr10	103192807	103195306	NM_001351180	NT5C2	promoter_11060	2.27292730150468	11	0	TRUE		
chr10	103176558	103179057	NM_001351179	NT5C2	promoter_11061	1.44866344407871	5	0	TRUE		
chr10	103192807	103195306	NM_001351178	NT5C2	promoter_11062	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351177	NT5C2	promoter_11063	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351176	NT5C2	promoter_11064	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351175	NT5C2	promoter_11065	2.27292730150468	11	0	TRUE		
chr10	103192807	103195306	NM_001351185	NT5C2	promoter_11067	2.27292730150468	11	0	TRUE		
chr10	103192773	103195272	NM_001134373	NT5C2	promoter_11068	2.26861310986849	11	0	TRUE		
chr10	103192773	103195272	NM_001351169	NT5C2	promoter_11069	2.26861310986849	11	0	TRUE		
chr1	24641301	24643800	NR_159384	SRRM1	promoter_1107	2.65304459444377	8	0	TRUE		
chr10	103365975	103368474	NM_006951	TAF5	promoter_11074	1.83071613102456	6	0	TRUE		
chr10	103365975	103368474	NM_139052	TAF5	promoter_11075	1.83071613102456	6	0	TRUE		
chr10	103393902	103396401	NR_031707	MIR1307	promoter_11079	2.3509551470912	9	0	TRUE	4.67143088888004	TRUE
chr1	24641301	24643800	NR_159378	SRRM1	promoter_1108	2.65304459444377	8	0	TRUE		
chr10	103394625	103397124	NM_014976	PDCD11	promoter_11080	1.86756071203775	5	0.00351257171785353	TRUE	4.67143088888004	TRUE
chr10	103451871	103454370	NM_015916	CALHM2	promoter_11081					3.9591895345304	TRUE
chr10	103451871	103454370	NR_024552	CALHM2	promoter_11082					3.9591895345304	TRUE
chr10	103451871	103454370	NR_046344	CALHM2	promoter_11083					3.9591895345304	TRUE
chr10	103491704	103494203	NM_004210	NEURL1	promoter_11087	2.12189663905945	5	0	TRUE		
chr10	103677716	103680215	NM_001365079	SH3PXD2A	promoter_11089	1.4744205562704	5	0	TRUE		
chr1	24641301	24643800	NR_159383	SRRM1	promoter_1109	2.65304459444377	8	0	TRUE		
chr10	103744778	103747277	NR_038940	SH3PXD2A-AS1	promoter_11091	2.80553731395348	11	0	TRUE	4.75797031978974	TRUE
chr10	103965139	103967638	NM_001304743	SLK	promoter_11093	1.70585494249035	7	0	TRUE		
chr10	103965139	103967638	NM_014720	SLK	promoter_11094	1.70585494249035	7	0	TRUE		
chr1	24641301	24643800	NR_159382	SRRM1	promoter_1110	2.65304459444377	8	0	TRUE		
chr10	104252193	104254692	NM_001191003	GSTO1	promoter_11103	1.91286183411326	6	0	TRUE	4.73447713772637	TRUE
chr10	104252709	104255208	NM_001191002	GSTO1	promoter_11104	1.89152580921371	6	0	TRUE	4.73447713772637	TRUE
chr10	104252891	104255390	NM_004832	GSTO1	promoter_11105	2.08160970000601	6	0	TRUE	4.73447713772637	TRUE
chr10	104267906	104270405	NR_039702	MIR4482	promoter_11106	1.44468961219871	6	0.00667457613531605	TRUE		
chr1	24641558	24644057	NM_001303449	SRRM1	promoter_1111	1.95743700223252	5	0.00351257171785353	TRUE		
chr10	104328493	104330992	NM_001272012	ITPRIP	promoter_11111					6.32848271997904	TRUE
chr10	104333406	104335905	NM_033397	ITPRIP	promoter_11112	3.64200676449004	20	0	TRUE	5.88114825686769	TRUE
chr10	104333406	104335905	NM_033397	ITPRIP	promoter_11112	3.64200676449004	20	0	TRUE	5.88114825686769	TRUE
chr10	104321363	104323862	NR_120622	ITPRIP-AS1	promoter_11114	2.86432521451357	17	0	TRUE	4.29841842687557	TRUE
chr10	104321363	104323862	NR_120622	ITPRIP-AS1	promoter_11114	2.86432521451357	17	0	TRUE	4.29841842687557	TRUE
chr10	104353076	104355575	NR_108036	CFAP58-DT	promoter_11115	2.70876594069128	14	0	TRUE		
chr10	104351832	104354331	NM_001008723	CFAP58	promoter_11116	1.93066783833175	5	0	TRUE		
chr1	24641578	24644077	NM_001366596	SRRM1	promoter_1112	1.95743700223252	5	0.00667457613531605	TRUE		
chr1	24641578	24644077	NM_001366598	SRRM1	promoter_1113	1.95743700223252	5	0.00351257171785353	TRUE		
chr10	109923012	109925511	NM_001324131	XPNPEP1	promoter_11131	2.62679884506799	11	0	TRUE	5.70573081464642	TRUE
chr10	109922747	109925246	NM_001324136	XPNPEP1	promoter_11132	2.55113471200582	10	0	TRUE	5.70573081464642	TRUE
chr10	109923012	109925511	NM_001324128	XPNPEP1	promoter_11133	2.62679884506799	11	0	TRUE	5.70573081464642	TRUE
chr10	109923012	109925511	NM_001324135	XPNPEP1	promoter_11134	2.62679884506799	11	0	TRUE	5.70573081464642	TRUE
chr10	109923012	109925511	NM_001324134	XPNPEP1	promoter_11135	2.62679884506799	11	0	TRUE	5.70573081464642	TRUE
chr10	109923054	109925553	NM_001167604	XPNPEP1	promoter_11136	2.69566151113152	11	0	TRUE	5.70573081464642	TRUE
chr10	109923012	109925511	NM_001324132	XPNPEP1	promoter_11137	2.62679884506799	11	0	TRUE	5.70573081464642	TRUE
chr10	109923012	109925511	NM_001324133	XPNPEP1	promoter_11138	2.62679884506799	11	0	TRUE	5.70573081464642	TRUE
chr10	109923012	109925511	NM_020383	XPNPEP1	promoter_11139	2.62679884506799	11	0	TRUE	5.70573081464642	TRUE
chr1	24641578	24644077	NM_001366597	SRRM1	promoter_1114	1.95743700223252	5	0.00968425541813671	TRUE		
chr10	110003946	110006445	NM_001320592	ADD3	promoter_11142	1.84184286419049	6	0	TRUE		
chr10	110003946	110006445	NM_001320593	ADD3	promoter_11143	1.84184286419049	6	0	TRUE		
chr10	110003946	110006445	NM_019903	ADD3	promoter_11144	1.84184286419049	6	0	TRUE		
chr1	24641578	24644077	NR_159390	SRRM1	promoter_1115	1.95743700223252	5	0.00968425541813671	TRUE		
chr10	110304421	110306920	NM_005871	SMNDC1	promoter_11152	1.47183742671119	6	0	TRUE	4.36969870586715	TRUE
chr10	110495906	110498405	NM_004419	DUSP5	promoter_11153	2.83165271797735	7	0	TRUE	5.22639842241735	TRUE
chr10	110870405	110872904	NR_026932	PDCD4-AS1	promoter_11156	3.37396662563033	6	0	TRUE	5.91186396513726	TRUE
chr10	110869794	110872293	NM_001199492	PDCD4	promoter_11157	2.69960080111969	6	0	TRUE	5.91186396513726	TRUE
chr10	110869794	110872293	NM_145341	PDCD4	promoter_11158	2.69960080111969	6	0	TRUE	5.91186396513726	TRUE
chr10	110869927	110872426	NM_014456	PDCD4	promoter_11159	2.93917400076468	6	0	TRUE	5.91186396513726	TRUE
chr1	24743446	24745945	NM_013943	CLIC4	promoter_1116	2.77982245496252	10	0	TRUE		
chr10	112373264	112375763	NM_203380	ACSL5	promoter_11182	2.44948312934794	8	0	TRUE		
chr10	112374197	112376696	NM_016234	ACSL5	promoter_11183	2.81376643595635	12	0	TRUE	3.63702905531668	TRUE
chr1	24918917	24921416	NR_106789	MIR6731	promoter_1120	2.21395105256172	9	0	TRUE	4.46913776625298	TRUE
chr10	113043354	113045853	NR_132769	SNORA87	promoter_11221	3.47418560144531	21	0	TRUE	5.75037192001178	TRUE
chr10	113124632	113127131	NM_001349871	TCF7L2	promoter_11222	3.10496116108364	17	0	TRUE	5.9936309021493	TRUE
chr10	113124632	113127131	NM_001349871	TCF7L2	promoter_11222	3.10496116108364	17	0	TRUE	5.9936309021493	TRUE
chr10	113127270	113129769	NM_001349870	TCF7L2	promoter_11223	3.92484875057781	23	0	TRUE	6.03142373060492	TRUE
chr10	113707344	113709843	NM_001267058	CASP7	promoter_11237	2.72415093874384	14	0	TRUE	5.17425913832024	TRUE
chr1	25247020	25249519	NR_135778	RSRP1	promoter_1124	2.05956514659806	8	0	TRUE		
chr1	25247020	25249519	NR_135785	RSRP1	promoter_1125	2.05956514659806	8	0	TRUE		
chr10	114404279	114406778	NM_001351064	AFAP1L2	promoter_11266	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351065	AFAP1L2	promoter_11267	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351070	AFAP1L2	promoter_11268	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351067	AFAP1L2	promoter_11269	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351079	AFAP1L2	promoter_11270	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351069	AFAP1L2	promoter_11271	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351071	AFAP1L2	promoter_11272	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351066	AFAP1L2	promoter_11273	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351073	AFAP1L2	promoter_11274	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351074	AFAP1L2	promoter_11275	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001287824	AFAP1L2	promoter_11276	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351075	AFAP1L2	promoter_11277	2.56581981748148	10	0	TRUE		
chr10	114404003	114406502	NM_001001936	AFAP1L2	promoter_11278	2.90116698912371	10	0	TRUE		
chr10	114404279	114406778	NM_001351072	AFAP1L2	promoter_11279	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351068	AFAP1L2	promoter_11280	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351080	AFAP1L2	promoter_11281	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351076	AFAP1L2	promoter_11282	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351078	AFAP1L2	promoter_11283	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_001351077	AFAP1L2	promoter_11284	2.56581981748148	10	0	TRUE		
chr10	114404279	114406778	NM_032550	AFAP1L2	promoter_11285	2.56581981748148	10	0	TRUE		
chr10	114684504	114687003	NM_001322882	ABLIM1	promoter_11287	1.73513407529759	5	0.00667457613531605	TRUE		
chr1	25247020	25249519	NR_135144	RSRP1	promoter_1130	2.05956514659806	8	0	TRUE		
chr10	114613237	114615736	NM_001352442	ABLIM1	promoter_11301					3.65804821558768	TRUE
chr10	114683944	114686443	NM_001003407	ABLIM1	promoter_11304	1.86173800917169	7	0	TRUE		
chr10	114683944	114686443	NM_001322887	ABLIM1	promoter_11308	1.86173800917169	7	0	TRUE		
chr1	25247020	25249519	NR_135143	RSRP1	promoter_1131	2.05956514659806	8	0	TRUE		
chr10	114683944	114686443	NM_001322883	ABLIM1	promoter_11310	1.86173800917169	7	0	TRUE		
chr10	114819779	114822278	NM_020940	FAM160B1	promoter_11313	2.34748652377218	7	0	TRUE		
chr10	114819779	114822278	NM_001135051	FAM160B1	promoter_11314	2.34748652377218	7	0	TRUE		
chr10	116255296	116257795	NM_001348099	GFRA1	promoter_11320	1.86143061718068	5	0	TRUE		
chr1	25247020	25249519	NR_135783	RSRP1	promoter_1133	2.05956514659806	8	0	TRUE		
chr1	25247020	25249519	NR_135782	RSRP1	promoter_1134	2.05956514659806	8	0	TRUE		
chr10	116742067	116744566	NM_025015	HSPA12A	promoter_11345	2.94894138159257	11	0	TRUE	5.7154573224435	TRUE
chr10	116847498	116849997	NM_001242699	ENO4	promoter_11347					4.36358339482561	TRUE
chr1	25247020	25249519	NR_135781	RSRP1	promoter_1135	2.05956514659806	8	0	TRUE		
chr1	25247020	25249519	NR_135780	RSRP1	promoter_1136	2.05956514659806	8	0	TRUE		
chr10	118046385	118048884	NM_001330167	RAB11FIP2	promoter_11365	1.35006310044639	6	0	TRUE	4.2703190383584	TRUE
chr10	118046442	118048941	NM_014904	RAB11FIP2	promoter_11366	1.33541977885732	6	0	TRUE	4.2703190383584	TRUE
chr10	118044820	118047319	NR_026941	CASC2	promoter_11367					4.2703190383584	TRUE
chr10	118044820	118047319	NR_026940	CASC2	promoter_11368					4.2703190383584	TRUE
chr10	118044820	118047319	NR_026939	CASC2	promoter_11369					4.2703190383584	TRUE
chr1	25246955	25249454	NM_020317	RSRP1	promoter_1137	2.0212920872674	8	0	TRUE		
chr10	118754471	118756970	NM_153810	CACUL1	promoter_11374	1.97633989164158	5	0	TRUE	3.79624195137356	TRUE
chr10	119027713	119030212	NM_199461	NANOS1	promoter_11375					4.93445472143646	TRUE
chr10	119102112	119104611	NM_001303111	DENND10	promoter_11378	3.22338067820786	12	0	TRUE	4.43601608677098	TRUE
