chr	start	end	geneID	geneSymbol	symbol	width	NCmeanCnt	NCsig	NCunique	TCmeanCnt	TCsig	TCunique	LTmeanCnt	LTsig	LTunique
chr1	44775539	44778779	NM_001012	RPS8	genebody_14035	3240	3.27699043135755	TRUE	TRUE	2.15119988681909			2.49682093541563	TRUE	
chr1	44805892	44807351	NM_001377534	TCTEX1D4	genebody_5970	1459	3.04600855103987	TRUE	TRUE	2.00225367364294			2.2806090262402	TRUE	
chr1	45620043	45624054	NM_001190182	CCDC17	genebody_11032	4011	2.78507254010043	TRUE	TRUE	1.7823531318547			1.68092101401725		
chr1	53087182	53142638	NM_001287597	SLC1A7	genebody_4384	55456	2.26720230181679	TRUE	TRUE	1.49275288932621			1.46194536967186		
chr1	53087182	53142638	NM_006671	SLC1A7	genebody_65513	55456	2.26720230181679	TRUE	TRUE	1.49275288932621			1.46194536967186		
chr1	53087182	53142638	NR_109858	SLC1A7	genebody_68561	55456	2.26720230181679	TRUE	TRUE	1.49275288932621			1.46194536967186		
chr1	54225431	54406394	NM_018070	SSBP3	genebody_62972	180963	2.67400350377264	TRUE	TRUE	1.81914792371723			1.85318258169553		
chr1	54225431	54406394	NM_145716	SSBP3	genebody_82804	180963	2.67400350377264	TRUE	TRUE	1.81914792371723			1.85318258169553		
chr1	55215407	55217455	NR_038320	LOC100507634	genebody_2123	2048	2.79756868381904	TRUE	TRUE	2.22011580790016	TRUE		1.92637874259065	TRUE	
chr1	87129764	87136671	NR_026988	LINC01140	genebody_2624	6907	2.20569665519432	TRUE	TRUE	1.51396992039669			1.60091335505031		
chr1	87131925	87136671	NR_026985	LINC01140	genebody_2626	4746	2.20978209645902	TRUE	TRUE	1.53409649038507			1.53157106224108		
chr1	88979455	88992960	NM_019610	RBMXL1	genebody_81274	13505	2.11266454902058	TRUE	TRUE	1.65787707858351			1.89371724830062	TRUE	
chr1	91680342	91906002	NM_001195684	TGFBR3	genebody_10041	225660	1.99619480658515	TRUE	TRUE	1.45150832154672			1.51846614759782		
chr1	91680342	91886151	NM_001195683	TGFBR3	genebody_10039	205809	2.03884396700788	TRUE	TRUE	1.45966175582145			1.52916142875545		
chr1	91680342	91886151	NM_003243	TGFBR3	genebody_27411	205809	2.03884396700788	TRUE	TRUE	1.45966175582145			1.52916142875545		
chr1	91680342	91886151	NR_036634	TGFBR3	genebody_58294	205809	2.03884396700788	TRUE	TRUE	1.45966175582145			1.52916142875545		
chr1	94896948	94927223	NM_001286055	CNN3	genebody_14764	30275	2.11639318840601	TRUE	TRUE	1.71019532260215			1.89225315948325		
chr1	94896948	94925808	NM_001286056	CNN3	genebody_7511	28860	2.13515119098322	TRUE	TRUE	1.71876784363457			1.90257645961762		
chr1	94896956	94927110	NM_001839	CNN3	genebody_13647	30154	2.11639318840601	TRUE	TRUE	1.71019532260215			1.89225315948325		
chr1	109249538	109275751	NM_001408	CELSR2	genebody_17122	26213	2.13855126118732	TRUE	TRUE	1.23409503462828			1.36414086433887		
chr1	109619836	109632051	NM_001368809	AMPD2	genebody_11256	12215	2.40432725589196	TRUE	TRUE	1.35058060864452			1.51289664311885		
chr1	109620913	109632055	NM_001308170	AMPD2	genebody_23483	11142	2.43068959312108	TRUE	TRUE	1.3578126476464			1.52213219116625		
chr1	109621141	109632051	NM_004037	AMPD2	genebody_11961	10910	2.43068959312108	TRUE	TRUE	1.3578126476464			1.52213219116625		
chr1	109910848	109930992	NM_000757	CSF1	genebody_54149	20144	2.48401269916261	TRUE	TRUE	1.57800724466749			1.44480848495391		
chr1	109910848	109926744	NM_172212	CSF1	genebody_83109	15896	2.54125383266175	TRUE	TRUE	1.57835530493591			1.45705076401369		
chr1	112701126	112707056	NM_001042679	RHOC	genebody_423	5930	2.46596322473043	TRUE	TRUE	1.8095094651795			2.00000337314452		
chr1	145845629	145848953	NM_001012758	NUDT17	genebody_12031	3324	2.18204100064365	TRUE	TRUE	1.36586452106434			1.26455147507233		
chr1	148388281	148388363	NR_106967	MIR6077	genebody_3588	82	3.54395302265543	TRUE		3.20256589929067			3.95118761104083	TRUE	TRUE
chr1	149899567	149900795	NM_001321026	BOLA1	genebody_49045	1228	2.4615890489591	TRUE	TRUE	1.66603727142605			1.75081345559903		
chr1	150149433	150160065	NM_001304724	PLEKHO1	genebody_13757	10632	2.54366332959416	TRUE	TRUE	1.94730281836745			1.94537903637479		
chr1	150149433	150160065	NM_001304722	PLEKHO1	genebody_13759	10632	2.54366332959416	TRUE	TRUE	1.94730281836745			1.94537903637479		
chr1	150149915	150160065	NM_016274	PLEKHO1	genebody_49171	10150	2.65604786697247	TRUE	TRUE	1.9890615091514			1.9960812336155		
chr1	150150585	150160065	NM_001304723	PLEKHO1	genebody_13758	9480	2.68362914949796	TRUE	TRUE	2.00385880892236			2.01140607760832		
chr1	150549407	150560936	NM_001288608	ADAMTSL4	genebody_78689	11529	2.47205267351986	TRUE	TRUE	1.38547086901139			1.43373189418837		
chr1	151131686	151146631	NM_001178061	SEMA6C	genebody_19723	14945	1.9731300822726	TRUE	TRUE	1.3015400576338			1.33158551224254		
chr1	151131706	151146631	NM_030913	SEMA6C	genebody_6273	14925	1.9731300822726	TRUE	TRUE	1.3015400576338			1.33158551224254		
chr1	151281521	151292172	NM_001304764	ZNF687	genebody_2609	10651	2.18912110072461	TRUE	TRUE	1.43595612988658			1.61226693734244		
chr1	151282298	151292172	NM_020832	ZNF687	genebody_41358	9874	2.27067337244556	TRUE	TRUE	1.44966000311572			1.64659868003669		
chr1	153543620	153545806	NM_019554	S100A4	genebody_11467	2186	2.54614705232949	TRUE	TRUE	1.70953087503425			1.62881391758179		
chr1	153543620	153545806	NM_002961	S100A4	genebody_42231	2186	2.54614705232949	TRUE	TRUE	1.70953087503425			1.62881391758179		
chr1	153547328	153549258	NM_002960	S100A3	genebody_42235	1930	3.48142907431858	TRUE	TRUE	2.21925128618572			1.67641754208897		
chr1	153606882	153609355	NM_001317008	S100A16	genebody_1817	2473	2.63686221280326	TRUE	TRUE	1.61291803495646			1.53692759370483		
chr1	153606882	153609355	NM_001317007	S100A16	genebody_1819	2473	2.63686221280326	TRUE	TRUE	1.61291803495646			1.53692759370483		
chr1	153606886	153613137	NM_080388	S100A16	genebody_77286	6251	2.59220729650554	TRUE	TRUE	1.61201171905755			1.69729837963731		
chr1	153606886	153613137	NR_133645	S100A16	genebody_81865	6251	2.59220729650554	TRUE	TRUE	1.61201171905755			1.69729837963731		
chr1	153618799	153634361	NM_001024210	S100A13	genebody_26033	15562	2.1486882694535	TRUE	TRUE	1.6768852363422			1.72251625992042		
chr1	153618799	153628239	NM_005979	S100A13	genebody_60386	9440	2.12897198442233	TRUE	TRUE	1.64828853875611			1.75760405042828		
chr1	153618799	153627641	NM_001024211	S100A13	genebody_19656	8842	2.20591418929929	TRUE	TRUE	1.69602272437854			1.83173793598313	TRUE	
chr1	153618799	153627268	NM_001024212	S100A13	genebody_19655	8469	2.30575157980302	TRUE	TRUE	1.74486224828907			1.87287426708577	TRUE	
chr1	153618799	153627048	NM_001024213	S100A13	genebody_19654	8249	2.35552869014015	TRUE	TRUE	1.75683066826919			1.90759436108049	TRUE	
chr1	153633981	153646306	NM_001244664	CHTOP	genebody_71948	12325	2.16139144567788	TRUE	TRUE	1.73280997942101			1.9427662836724		
chr1	153658653	153661852	NR_052020	SNAPIN	genebody_79950	3199	1.57328256670344			1.31657510809729			1.89230639439199	TRUE	TRUE
chr1	154405342	154469450	NM_001382774	IL6R	genebody_6905	64108	2.3480501216835	TRUE	TRUE	1.63019296395252			1.99595157100459		
chr1	154405342	154469450	NM_001382773	IL6R	genebody_18695	64108	2.3480501216835	TRUE	TRUE	1.63019296395252			1.99595157100459		
chr1	154405342	154469450	NM_000565	IL6R	genebody_46598	64108	2.3480501216835	TRUE	TRUE	1.63019296395252			1.99595157100459		
chr1	154405342	154469450	NM_001382769	IL6R	genebody_53561	64108	2.3480501216835	TRUE	TRUE	1.63019296395252			1.99595157100459		
chr1	154405342	154469450	NM_001382771	IL6R	genebody_59087	64108	2.3480501216835	TRUE	TRUE	1.63019296395252			1.99595157100459		
chr1	154405342	154469450	NM_001382770	IL6R	genebody_59088	64108	2.3480501216835	TRUE	TRUE	1.63019296395252			1.99595157100459		
chr1	154405342	154469450	NM_001382772	IL6R	genebody_59500	64108	2.3480501216835	TRUE	TRUE	1.63019296395252			1.99595157100459		
chr1	154405342	154469450	NM_181359	IL6R	genebody_64286	64108	2.3480501216835	TRUE	TRUE	1.63019296395252			1.99595157100459		
chr1	154405342	154438085	NM_001206866	IL6R	genebody_69746	32743	2.58238614555674	TRUE	TRUE	1.71928993702654			1.92401922006627		
chr1	155185823	155192915	NM_001204292	MUC1	genebody_62346	7092	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192915	NM_001204291	MUC1	genebody_62348	7092	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192915	NM_001204286	MUC1	genebody_62360	7092	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192909	NM_002456	MUC1	genebody_12480	7086	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192909	NM_001204297	MUC1	genebody_35167	7086	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192909	NM_001044393	MUC1	genebody_48314	7086	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192909	NM_001204293	MUC1	genebody_62344	7086	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192909	NM_001204290	MUC1	genebody_62350	7086	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192909	NM_001204288	MUC1	genebody_62358	7086	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192909	NM_001018017	MUC1	genebody_64900	7086	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192909	NM_001044392	MUC1	genebody_80535	7086	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192909	NM_001044390	MUC1	genebody_80537	7086	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155185823	155192909	NM_001371720	MUC1	genebody_85130	7086	2.203248948146	TRUE	TRUE	1.6593305707219			1.02418822911874		
chr1	155946838	155979560	NM_001350112	ARHGEF2	genebody_4360	32722	2.03901962207174	TRUE	TRUE	1.6470203411404			1.64102375432437		
chr1	155946838	155979290	NM_001350110	ARHGEF2	genebody_60961	32452	2.05335817216905	TRUE	TRUE	1.65284785649754			1.65138007379573		
chr1	155946838	155978545	NM_001162384	ARHGEF2	genebody_47809	31707	2.09341001038705	TRUE	TRUE	1.67360431623964			1.66049393362162		
chr1	155946838	155978175	NM_001350111	ARHGEF2	genebody_7847	31337	2.09341001038705	TRUE	TRUE	1.67360431623964			1.66049393362162		
chr1	155946853	155978547	NM_001162383	ARHGEF2	genebody_47810	31694	2.09341001038705	TRUE	TRUE	1.67360431623964			1.66049393362162		
chr1	156072012	156082465	NM_001093725	MEX3A	genebody_69916	10453	2.00311313738073	TRUE	TRUE	1.62241545453174			1.68902777336228		
chr1	156243319	156248056	NM_001272111	PAQR6	genebody_57007	4737	2.29468606710708	TRUE	TRUE	1.43566664656852			1.29415639229236		
chr1	156243319	156248056	NM_001272110	PAQR6	genebody_75160	4737	2.29468606710708	TRUE	TRUE	1.43566664656852			1.29415639229236		
chr1	156243320	156248117	NM_001272109	PAQR6	genebody_75161	4797	2.26666602000043	TRUE	TRUE	1.42888262778951			1.3026839894427		
chr1	156463726	156500775	NM_005920	MEF2D	genebody_4271	37049	2.27517540357535	TRUE	TRUE	1.67901716741324			1.60479385114927		
chr1	156893717	156916428	NM_001353682	PEAR1	genebody_29862	22711	2.07652743316255	TRUE	TRUE	1.30398651152717			1.17654265409424		
chr1	156893717	156916428	NM_001080471	PEAR1	genebody_60264	22711	2.07652743316255	TRUE	TRUE	1.30398651152717			1.17654265409424		
chr1	157993272	158100262	NM_001286349	KIRREL1	genebody_70964	106990	2.14879440638206	TRUE	TRUE	1.40578150297526			1.34369071651482		
chr1	157993644	158100262	NM_018240	KIRREL1	genebody_76651	106618	2.14819169269104	TRUE	TRUE	1.40532300344342			1.34485163717838		
chr1	159918110	159925507	NM_003564	TAGLN2	genebody_71470	7397	2.04466143248629	TRUE	TRUE	1.54757407837138			1.46389309948834		
chr1	159918110	159924595	NM_001277223	TAGLN2	genebody_78638	6485	2.14058913657169	TRUE	TRUE	1.59071229904458			1.50510951597471		
chr1	160091338	160098828	NM_001206665	IGSF8	genebody_33910	7490	1.92899282629631	TRUE	TRUE	1.41439661119734			1.30516163319103		
chr1	161037631	161038964	NM_001113205	TSTD1	genebody_31790	1333	2.67928271824786	TRUE	TRUE	1.80527954576662			1.71695759654631		
chr1	164559183	164851831	NM_002585	PBX1	genebody_28695	292648	2.0469842409031	TRUE	TRUE	1.54920478998179			1.54664459699499		
chr1	164559359	164886047	NM_001353131	PBX1	genebody_66735	326688	1.98369115142367	TRUE	TRUE	1.50595174339708			1.51167740393535		
chr1	164559359	164851823	NM_001204961	PBX1	genebody_38946	292464	2.0469842409031	TRUE	TRUE	1.54920478998179			1.54664459699499		
chr1	164559359	164851823	NM_001204963	PBX1	genebody_53203	292464	2.0469842409031	TRUE	TRUE	1.54920478998179			1.54664459699499		
chr1	164559721	164851823	NM_001353130	PBX1	genebody_66736	292102	2.0469842409031	TRUE	TRUE	1.54920478998179			1.54664459699499		
chr1	166839474	166856346	NM_017542	POGK	genebody_18273	16872	1.94819451321315	TRUE	TRUE	1.30556298203996			1.52808892356059		
chr1	166839474	166856346	NM_001314014	POGK	genebody_62847	16872	1.94819451321315	TRUE	TRUE	1.30556298203996			1.52808892356059		
chr1	174999434	175012027	NM_001007214	CACYBP	genebody_56865	12593	1.79091523681103	TRUE		1.69549697782927			2.05395778896002	TRUE	TRUE
chr1	174999946	175012027	NM_014412	CACYBP	genebody_52324	12081	1.80944690090289	TRUE		1.70011562965091			2.06719963759106	TRUE	TRUE
chr1	178542795	178548889	NR_033186	C1orf220	genebody_72266	6094	2.4681630137908	TRUE	TRUE	1.80594602683999			1.66159530017049		
chr1	201483529	201507123	NM_001193570	CSRP1	genebody_30241	23594	1.89916532158571	TRUE	TRUE	1.40342180802413			1.64360163487832		
chr1	201896455	201946548	NM_012134	LMOD1	genebody_46007	50093	2.09595267501966	TRUE	TRUE	1.45332957815428			1.43318533625605		
chr1	203287151	203288796	NR_117097	LINC01353	genebody_5378	1645	2.88185609469177	TRUE	TRUE	2.36223944007758	TRUE		2.03250789472209		
chr1	203626786	203744081	NM_001001396	ATP2B4	genebody_44883	117295	2.09878571183557	TRUE	TRUE	1.48135114598693			1.5248438681107		
chr1	203626831	203744081	NM_001684	ATP2B4	genebody_12798	117250	2.09878571183557	TRUE	TRUE	1.48135114598693			1.5248438681107		
chr1	203626831	203733629	NM_001365783	ATP2B4	genebody_61694	106798	2.10911088016493	TRUE	TRUE	1.49570156960209			1.55613058822786		
chr1	203627936	203733630	NM_001365784	ATP2B4	genebody_15598	105694	2.11721576006624	TRUE	TRUE	1.49729512859428			1.5596762791713		
chr1	204073114	204127743	NM_005686	SOX13	genebody_21730	54629	2.19706618013537	TRUE	TRUE	1.60628894543113			1.73969255763625		
chr1	205504668	205532789	NM_002596	CDK18	genebody_61348	28121	2.09497620454472	TRUE	TRUE	1.35814961994319			1.36036664301409		
chr1	205504668	205532789	NM_212503	CDK18	genebody_76571	28121	2.09497620454472	TRUE	TRUE	1.35814961994319			1.36036664301409		
chr1	205504668	205532789	NM_212502	CDK18	genebody_85907	28121	2.09497620454472	TRUE	TRUE	1.35814961994319			1.36036664301409		
chr1	205957924	205958388	NR_110982	LOC103021295	genebody_5480	464	0.324177379178389			1.09333892430807			1.30133290846624	TRUE	TRUE
chr1	206684904	206734281	NM_004759	MAPKAPK2	genebody_32276	49377	2.35328136237417	TRUE	TRUE	1.91459136421361			1.92760084903071	TRUE	
chr1	206684904	206734281	NM_032960	MAPKAPK2	genebody_76660	49377	2.35328136237417	TRUE	TRUE	1.91459136421361			1.92760084903071	TRUE	
chr1	207801517	207822703	NR_135298	MIR29B2CHG	genebody_5552	21186	2.75104457467599	TRUE	TRUE	1.70600141922064			1.76207554512893		
chr1	212432919	212446379	NR_026598	NENF	genebody_71703	13460	1.99710633421386	TRUE	TRUE	1.5588628234348			1.6363106849403		
chr1	223701592	223776018	NM_001146068	CAPN2	genebody_15608	74426	2.01733381496823	TRUE	TRUE	1.55774938286128			1.52880712490836		
chr1	224183239	224193440	NM_001321541	DEGS1	genebody_7360	10201	2.17953403723296	TRUE	TRUE	1.8404827386271			1.90293039444844		
chr1	224208747	224213279	NR_110669	LOC101927143	genebody_5851	4532	2.03811229955134	TRUE	TRUE	1.59227691350182			1.81881668966685		
chr1	225810123	225845561	NM_001136018	EPHX1	genebody_4139	35438	2.26015025164273	TRUE	TRUE	1.44952628502611			1.70565087647456		
chr1	225810123	225845561	NR_165624	EPHX1	genebody_6837	35438	2.26015025164273	TRUE	TRUE	1.44952628502611			1.70565087647456		
chr1	225810123	225845561	NR_165625	EPHX1	genebody_6838	35438	2.26015025164273	TRUE	TRUE	1.44952628502611			1.70565087647456		
chr1	225810123	225845561	NR_165626	EPHX1	genebody_6839	35438	2.26015025164273	TRUE	TRUE	1.44952628502611			1.70565087647456		
chr1	225810123	225845561	NM_001291163	EPHX1	genebody_46971	35438	2.26015025164273	TRUE	TRUE	1.44952628502611			1.70565087647456		
chr1	225810123	225845561	NM_001378426	EPHX1	genebody_56545	35438	2.26015025164273	TRUE	TRUE	1.44952628502611			1.70565087647456		
chr1	225810123	225845561	NM_001378432	EPHX1	genebody_61068	35438	2.26015025164273	TRUE	TRUE	1.44952628502611			1.70565087647456		
chr1	225810123	225845561	NM_001378431	EPHX1	genebody_61069	35438	2.26015025164273	TRUE	TRUE	1.44952628502611			1.70565087647456		
chr1	225824210	225845561	NM_001378427	EPHX1	genebody_80381	21351	2.16576019431767	TRUE	TRUE	1.37163992466192			1.77182581748151		
chr1	225825353	225845561	NM_001378428	EPHX1	genebody_23849	20208	2.18783187563789	TRUE	TRUE	1.37852027514444			1.80993347224514		
chr1	225825353	225845561	NM_000120	EPHX1	genebody_26299	20208	2.18783187563789	TRUE	TRUE	1.37852027514444			1.80993347224514		
chr1	225825353	225845561	NM_001378430	EPHX1	genebody_30147	20208	2.18783187563789	TRUE	TRUE	1.37852027514444			1.80993347224514		
chr1	225825353	225845561	NR_165627	EPHX1	genebody_66340	20208	2.18783187563789	TRUE	TRUE	1.37852027514444			1.80993347224514		
chr1	226631689	226739175	NM_002221	ITPKB	genebody_11761	107486	2.45643318999901	TRUE	TRUE	1.62420093348976			1.51697909888577		
chr1	226656079	226675068	NR_103784	ITPKB-IT1	genebody_5934	18989	2.53005415219635	TRUE	TRUE	1.57111829119656			1.49339525260877		
chr1	226940293	226987544	NM_020247	COQ8A	genebody_33576	47251	2.62094932255941	TRUE	TRUE	1.65520639549837			1.85510039370468		
chr1	227786811	227792185	NR_168381	LOC105373289	genebody_75274	5374	2.16977156711861	TRUE	TRUE	1.22938307671595			1.20767639914933		
chr1	227787651	227792185	NR_168383	LOC105373289	genebody_75276	4534	2.15915331527086	TRUE	TRUE	1.29132665230904			1.2475650206552		
chr1	227788519	227792185	NR_168384	LOC105373289	genebody_75342	3666	2.43972124119562	TRUE	TRUE	1.39177727665727			1.35729922795869		
chr1	228083133	228099212	NM_001024228	ARF1	genebody_64991	16079	3.04397627506368	TRUE	TRUE	2.50591922948523	TRUE		2.38945002185156		
chr1	228083149	228099212	NM_001024227	ARF1	genebody_64992	16063	3.04397627506368	TRUE	TRUE	2.50591922948523	TRUE		2.38945002185156	TRUE	
chr1	228140083	228148954	NM_001242839	GUK1	genebody_46830	8871	2.91735499903296	TRUE	TRUE	1.79546170100102			1.36155088335753		
chr1	228140227	228148954	NM_001159390	GUK1	genebody_13812	8727	2.91735499903296	TRUE	TRUE	1.79546170100102			1.36155088335753		
chr1	228140278	228148984	NM_001242840	GUK1	genebody_46831	8706	2.95788646916601	TRUE	TRUE	1.81043067657758			1.37155949273821		
chr1	228140278	228148951	NM_000858	GUK1	genebody_8399	8673	2.95788646916601	TRUE	TRUE	1.81043067657758			1.37155949273821		
chr1	228174569	228182257	NM_001310327	IBA57	genebody_44853	7688	2.06110783349635	TRUE	TRUE	1.37796597583736			1.2901231029264		
chr1	228407934	228416882	NM_001024940	TRIM17	genebody_8659	8948	2.20927061870427	TRUE	TRUE	1.35574058587859			1.19255032596743		
chr1	228407934	228416861	NM_016102	TRIM17	genebody_38277	8927	2.20927061870427	TRUE	TRUE	1.35574058587859			1.19255032596743		
chr1	228487381	228496188	NM_001010858	RNF187	genebody_56347	8807	1.96058375070266	TRUE	TRUE	1.13230835530042			1.46785186377699		
chr1	230057788	230282122	NM_001291866	GALNT2	genebody_73909	224334	2.29370098343241	TRUE	TRUE	1.71392926973677			1.89028035339257		
chr1	230067237	230282122	NM_004481	GALNT2	genebody_56208	214885	2.34285380279918	TRUE	TRUE	1.7355476518481			1.91602515827627		
chr1	230067237	230092030	NR_120373	GALNT2	genebody_19595	24793	2.52867659093162	TRUE	TRUE	1.78877771158358			1.9832149929048	TRUE	
chr1	230837118	230869591	NM_001136494	C1orf198	genebody_53771	32473	2.24447050073118	TRUE	TRUE	1.56667083428199			1.63331245225584		
chr1	230837118	230868521	NM_032800	C1orf198	genebody_25165	31403	2.27032942288626	TRUE	TRUE	1.58135152641615			1.64584564829897		
chr1	230837118	230856007	NM_001136495	C1orf198	genebody_68823	18889	2.29213532348482	TRUE	TRUE	1.42546198701069			1.58032291878211		
chr1	231925833	231945205	NR_126441	DISC1-IT1	genebody_6274	19372	1.87988460446433	TRUE	TRUE	1.46687156734134			1.47369072724251		
