chr	start	end	geneID	geneSymbol	symbol	LTMeanCnt	LTCountValid	LTadjPval	enrichSig	SigPeakValue	ovSig
chr15	90184919	90229679	NM_001324030	SEMA4B	genebody_12852	1.96668601724953	101	0	TRUE		
chr22	17734139	17774495	NM_001244570	BID	genebody_12866	1.95718408375068	82	0	TRUE		
chr14	73275209	73458580	NM_001005743	NUMB	genebody_12872					3.87896034599044	TRUE
chr1	213051232	213274774	NM_001287221	RPS6KC1	genebody_12875					3.6933918771544	TRUE
chr11	116843409	117098428	NM_025164	SIK3	genebody_12890					4.30573448093417	TRUE
chr11	116843409	117098428	NM_025164	SIK3	genebody_12890					4.30573448093417	TRUE
chr11	3855162	4093208	NM_001382579	STIM1	genebody_12910					4.27568759282893	TRUE
chr8	129839592	130016560	NM_001353258	CYRIB	genebody_12911					3.45548488861159	TRUE
chr8	129839592	130016560	NM_001353257	CYRIB	genebody_12912					3.45548488861159	TRUE
chr8	129839592	130016560	NM_001353256	CYRIB	genebody_12913					3.45548488861159	TRUE
chr8	129839592	130016697	NM_001353255	CYRIB	genebody_12914					3.45548488861159	TRUE
chr8	129839592	130016560	NM_001353254	CYRIB	genebody_12915					3.45548488861159	TRUE
chr8	129839592	130016697	NM_001353253	CYRIB	genebody_12916					3.45548488861159	TRUE
chr8	129839592	130016697	NM_001353252	CYRIB	genebody_12917					3.45548488861159	TRUE
chr8	129839592	130016697	NM_001353251	CYRIB	genebody_12918					3.45548488861159	TRUE
chr8	129839592	130016697	NM_001353249	CYRIB	genebody_12919					3.45548488861159	TRUE
chr18	55222184	55321841	NM_001348214	TCF4	genebody_12921					3.10911654966082	TRUE
chr2	72175983	72826033	NM_001321734	EXOC6B	genebody_12961					4.04740716156773	TRUE
chr2	72175983	72826033	NM_001321731	EXOC6B	genebody_12962					4.04740716156773	TRUE
chr18	46080247	46098296	NM_001257334	ATP5F1A	genebody_13008	1.84361816396795	38	0	TRUE		
chr4	2843843	2930062	NM_001354761	ADD1	genebody_13019					4.40787081196455	TRUE
chr4	2843843	2930062	NM_001354759	ADD1	genebody_13020					4.40787081196455	TRUE
chr4	2844149	2930075	NM_001354758	ADD1	genebody_13021					4.40787081196455	TRUE
chr4	2843843	2930062	NM_001354757	ADD1	genebody_13022					4.40787081196455	TRUE
chr3	108160811	108222424	NM_018010	IFT57	genebody_13028					4.00353751520299	TRUE
chr5	157785746	157859145	NM_001195556	CLINT1	genebody_13045					4.43544098234234	TRUE
chr6	7107742	7251980	NM_001168344	RREB1	genebody_13101	2.04868283900212	331	0	TRUE	5.06322983012299	TRUE
chr19	35904405	35908295	NM_198125	TYROBP	genebody_13103	2.04707555479933	13	0	TRUE		
chr19	40751202	40765389	NM_004596	SNRPA	genebody_13121	2.04372596555623	34	0	TRUE		
chr2	48314681	48379295	NM_001375447	FOXN2	genebody_13123					4.22174169290952	TRUE
chr2	48314681	48379295	NM_001375447	FOXN2	genebody_13123					4.22174169290952	TRUE
chr2	191245403	191425386	NM_012223	MYO1B	genebody_13133					4.28282622853942	TRUE
chr20	38137942	38165270	NM_198951	TGM2	genebody_1314					4.35387705636531	TRUE
chr17	72645948	73092688	NM_001352693	SLC39A11	genebody_13170					4.98413573949901	TRUE
chr17	72645948	73092688	NM_001352693	SLC39A11	genebody_13170					4.98413573949901	TRUE
chr8	70109781	70403390	NM_001321712	NCOA2	genebody_13223					4.34228593679913	TRUE
chr11	68154862	68213296	NM_001369429	KMT5B	genebody_13236					4.19256309674232	TRUE
chr11	68154862	68213648	NM_001369430	KMT5B	genebody_13237					4.19256309674232	TRUE
chr11	68154862	68213648	NM_001369428	KMT5B	genebody_13239					4.19256309674232	TRUE
chr11	68165716	68213648	NM_001369427	KMT5B	genebody_13241					4.19256309674232	TRUE
chr12	48935722	48957487	NM_001659	ARF3	genebody_13255					3.81227786825832	TRUE
chr3	57571362	57597344	NM_001660	ARF4	genebody_13256	2.12305780112699	70	0	TRUE		
chr8	28890394	29053262	NM_001324387	HMBOX1	genebody_13266					3.60211446636594	TRUE
chr8	28890394	29053262	NM_001324386	HMBOX1	genebody_13267					3.60211446636594	TRUE
chr17	64477784	64497054	NM_007215	POLG2	genebody_13287					4.37255669881399	TRUE
chr17	81035150	81117434	NM_001144888	BAIAP2	genebody_13355					5.18466907881291	TRUE
chr22	25027973	25197448	NM_001145206	KIAA1671	genebody_13366					4.31568604719491	TRUE
chr2	65310850	65366778	NM_001128210	SPRED2	genebody_13388	1.85464628764847	120	0	TRUE		
chr5	69560204	69592528	NM_001354439	GTF2H2C_2	genebody_13393					4.03158215094309	TRUE
chr1	32292082	32333626	NM_004964	HDAC1	genebody_13396					4.70115490171024	TRUE
chr16	14974962	15139349	NM_001285449	PDXDC1	genebody_13420					4.52605163851027	TRUE
chr16	14974962	15139349	NM_001285449	PDXDC1	genebody_13420					4.52605163851027	TRUE
chr16	14974962	15139349	NM_001285449	PDXDC1	genebody_13420					4.52605163851027	TRUE
chr1	213051232	213274774	NM_001349669	RPS6KC1	genebody_13452					3.6933918771544	TRUE
chr1	213051232	213274774	NM_001349670	RPS6KC1	genebody_13453					3.6933918771544	TRUE
chr1	213051232	213274774	NM_001349668	RPS6KC1	genebody_13455					3.6933918771544	TRUE
chr1	213051232	213274774	NM_001349667	RPS6KC1	genebody_13457					3.6933918771544	TRUE
chr1	213051232	213274774	NM_001349666	RPS6KC1	genebody_13458					3.6933918771544	TRUE
chr7	66740732	66811461	NM_001287062	RABGEF1	genebody_13468					4.11478571519505	TRUE
chr7	66740732	66811461	NM_001287062	RABGEF1	genebody_13468					4.11478571519505	TRUE
chr19	812487	821952	NM_024888	PLPPR3	genebody_13521					5.76480769128194	TRUE
chr7	44796680	44803117	NM_001300981	PPIA	genebody_13527	1.97440193184873	14	0	TRUE		
chr19	46838135	46850846	NM_001301081	AP2S1	genebody_13528	1.87681915911585	26	0	TRUE		
chr1	203795622	203854124	NM_001376336	ZC3H11A	genebody_13530					4.02863968963368	TRUE
chr1	203795622	203854124	NM_001376335	ZC3H11A	genebody_13531					4.02863968963368	TRUE
chr12	49741556	49764934	NM_003217	TMBIM6	genebody_13540					4.1046966871473	TRUE
chr22	41381941	41399326	NM_003216	TEF	genebody_13541	1.94229112795459	35	0	TRUE		
chr10	114431111	114526913	NM_001322900	ABLIM1	genebody_13543					3.49962555298906	TRUE
chr8	108201215	108248717	NM_001568	EIF3E	genebody_13575					5.03621738744047	TRUE
chr1	213051232	213274774	NM_001349653	RPS6KC1	genebody_13604					3.6933918771544	TRUE
chr10	17644150	17716822	NM_001324285	STAM	genebody_13626					4.65277324963002	TRUE
chr10	17644150	17716822	NM_001324284	STAM	genebody_13627					4.65277324963002	TRUE
chr14	103385363	103503829	NM_001128919	MARK3	genebody_1364					4.14978379062977	TRUE
chr1	94896956	94927110	NM_001839	CNN3	genebody_13647					4.48940606361159	TRUE
chr16	27313973	27364778	NM_001257407	IL4R	genebody_13667	1.97346533050647	103	0	TRUE		
chr7	105116373	105388921	NM_182692	SRPK2	genebody_13708					3.8361705744178	TRUE
chr13	40555666	40666641	NM_002015	FOXO1	genebody_1372					4.04650324474183	TRUE
chr13	40555666	40666641	NM_002015	FOXO1	genebody_1372					4.04650324474183	TRUE
chr11	68460751	68615333	NM_001352352	PPP6R3	genebody_13722					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352352	PPP6R3	genebody_13722					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352352	PPP6R3	genebody_13722					4.4709549600065	TRUE
chr10	68332010	68343196	NM_012207	HNRNPH3	genebody_13729	2.00223153402937	24	0	TRUE	4.89914538188881	TRUE
chr10	68332010	68343196	NM_012207	HNRNPH3	genebody_13729	2.00223153402937	24	0	TRUE	4.89914538188881	TRUE
chr17	38869858	38921770	NM_001271608	LASP1	genebody_13741					4.60399450632184	TRUE
chr22	42869765	42959881	NM_001184971	PACSIN2	genebody_13753					3.48533605448049	TRUE
chr10	87863624	87971930	NM_001304718	PTEN	genebody_13760					4.39409483620578	TRUE
chr13	19957422	20089115	NM_001353157	ZMYM2	genebody_13763					4.60397763729556	TRUE
chr13	19957422	20089115	NM_001353157	ZMYM2	genebody_13763					4.60397763729556	TRUE
chr11	47465936	47553132	NM_001376371	CELF1	genebody_13790	2.01101527328505	187	0	TRUE	4.04766175014883	TRUE
chr11	47465936	47553132	NM_001376370	CELF1	genebody_13791	2.01101527328505	187	0	TRUE	4.04766175014883	TRUE
chr15	69314402	69407637	NM_001104554	PAQR5	genebody_13847					4.21077608818345	TRUE
chrX	123860052	123913972	NM_001167	XIAP	genebody_13856					5.3471083294726	TRUE
chr22	42869765	42959899	NM_001349968	PACSIN2	genebody_13866					3.48533605448049	TRUE
chr13	49997041	50018467	NM_052811	TRIM13	genebody_13883	1.74911346046009	47	0	TRUE		
chr14	73275209	73458580	NM_001005744	NUMB	genebody_13900					3.87896034599044	TRUE
chr4	113451031	113761738	NM_001321587	CAMK2D	genebody_13912					3.78177633922844	TRUE
chr4	113451031	113761738	NM_001321587	CAMK2D	genebody_13912					3.78177633922844	TRUE
chr4	113451031	113761738	NM_001321587	CAMK2D	genebody_13912					3.78177633922844	TRUE
chr4	113451031	113761738	NM_001321587	CAMK2D	genebody_13912					3.78177633922844	TRUE
chr8	25184688	25415710	NM_024940	DOCK5	genebody_13969					4.10893712478542	TRUE
chr16	24610204	24826216	NM_001351850	TNRC6A	genebody_13974					3.59192484857937	TRUE
chr11	68460751	68615333	NM_001352358	PPP6R3	genebody_13979					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352358	PPP6R3	genebody_13979					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352358	PPP6R3	genebody_13979					4.4709549600065	TRUE
chr1	44775539	44778779	NM_001012	RPS8	genebody_14035	2.49682093541563	12	0	TRUE		
chr11	47465936	47553132	NM_001376461	CELF1	genebody_14037	2.01101527328505	187	0	TRUE	4.04766175014883	TRUE
chr11	47465936	47553132	NM_001376459	CELF1	genebody_14038	2.01101527328505	187	0	TRUE	4.04766175014883	TRUE
chr19	15615217	15630639	NM_007253	CYP4F8	genebody_14048					5.79133257914277	TRUE
chr12	32502042	32646051	NM_001304484	FGD4	genebody_14076					3.8916953900914	TRUE
chr11	68460751	68615333	NM_001352373	PPP6R3	genebody_14077					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352373	PPP6R3	genebody_14077					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352373	PPP6R3	genebody_14077					4.4709549600065	TRUE
chr16	56989556	57062003	NM_001384972	NLRC5	genebody_14089					4.84865965091957	TRUE
chr14	21209135	21269479	NM_001077442	HNRNPC	genebody_14097	2.35827717842378	229	0	TRUE	4.94208835772697	TRUE
chr14	21209135	21269479	NM_001077442	HNRNPC	genebody_14097	2.35827717842378	229	0	TRUE	4.94208835772697	TRUE
chr14	21209135	21269479	NM_001077442	HNRNPC	genebody_14097	2.35827717842378	229	0	TRUE	4.94208835772697	TRUE
chr14	21209135	21269479	NM_001077442	HNRNPC	genebody_14097	2.35827717842378	229	0	TRUE	4.94208835772697	TRUE
chr11	90200429	90223049	NM_012124	CHORDC1	genebody_14102					5.82721700191373	TRUE
chr12	121132875	121188032	NR_033956	P2RX7	genebody_14161					3.63541205538346	TRUE
chr2	241315860	241354026	NM_001349311	SEPTIN2	genebody_14164	1.91585540541908	80	0	TRUE		
chr2	101697706	101894690	NM_004834	MAP4K4	genebody_14173					4.55322988728613	TRUE
chr2	101697706	101894690	NM_004834	MAP4K4	genebody_14173					4.55322988728613	TRUE
chr2	101697706	101894690	NM_004834	MAP4K4	genebody_14173					4.55322988728613	TRUE
chr17	75941510	75979166	NM_007292	ACOX1	genebody_14174	2.11663620070832	105	0	TRUE		
chr15	77041403	77071109	NM_198902	TSPAN3	genebody_14185					4.25301303959269	TRUE
chr1_KI270763v1_alt	268112	512200	NM_001350246	SDCCAG8	genebody_14186					3.18753971753456	TRUE
chr14	102139422	102210527	NM_001353668	WDR20	genebody_14238					4.49461417668454	TRUE
chr8	140657899	141001282	NM_001352707	PTK2	genebody_14345					5.26928588686084	TRUE
chr8	140657899	141001282	NM_001352697	PTK2	genebody_14346					5.26928588686084	TRUE
chr4	41360806	41700044	NM_014988	LIMCH1	genebody_14355					4.03582819345145	TRUE
chr8	13083360	13604620	NM_001348081	DLC1	genebody_14367					4.12653085765111	TRUE
chr8	13083360	13604620	NM_001348081	DLC1	genebody_14367					4.12653085765111	TRUE
chr8	13083360	13604620	NM_001348081	DLC1	genebody_14367					4.12653085765111	TRUE
chr11	117144286	117176876	NM_001184746	PAFAH1B2	genebody_14382	1.8507352155099	75	0	TRUE		
chr7	100015551	100045374	NM_001346579	ZKSCAN1	genebody_14401	2.07234192796156	62	0	TRUE		
chr7	816642	874934	NM_001367669	SUN1	genebody_14414	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr1	206203540	206456159	NM_001300952	SRGAP2	genebody_14431					4.3580707946415	TRUE
chr7	101816006	102283958	NM_181500	CUX1	genebody_14444	1.92667820894961	939	0	TRUE	4.50137961281858	TRUE
chr7	101816006	102283958	NM_181500	CUX1	genebody_14444	1.92667820894961	939	0	TRUE	4.50137961281858	TRUE
chr7	101816006	102283958	NM_181500	CUX1	genebody_14444	1.92667820894961	939	0	TRUE	4.50137961281858	TRUE
chr7	101816006	102283958	NM_181500	CUX1	genebody_14444	1.92667820894961	939	0	TRUE	4.50137961281858	TRUE
chr1	20941244	21168039	NM_001198803	EIF4G3	genebody_14449					4.30822640992616	TRUE
chr6	159669068	159727384	NM_001322819	SOD2	genebody_14459					4.93163712386936	TRUE
chr6	159669068	159726950	NM_001322820	SOD2	genebody_14460					4.93163712386936	TRUE
chr6	159679063	159762281	NM_001322817	SOD2	genebody_14462					4.4949289867012	TRUE
chr6	159679063	159762281	NM_001322817	SOD2	genebody_14462					4.4949289867012	TRUE
chr6	159679063	159762281	NM_001322817	SOD2	genebody_14462					4.4949289867012	TRUE
chr6	159679063	159762281	NM_001322817	SOD2	genebody_14462					4.4949289867012	TRUE
chr3	142306609	142448037	NM_001282857	XRN1	genebody_14466					6.15403677455426	TRUE
chr12	49389173	49392333	NR_033267	LOC100335030	genebody_14468	1.99084987886132	8	0	TRUE		
chr3	70954709	71130586	NM_001244815	FOXP1	genebody_14469	2.10408872934093	405	0	TRUE	4.45987691114836	TRUE
chr3	70954709	71130586	NM_001244815	FOXP1	genebody_14469	2.10408872934093	405	0	TRUE	4.45987691114836	TRUE
chr3	70954709	71130586	NM_001244815	FOXP1	genebody_14469	2.10408872934093	405	0	TRUE	4.45987691114836	TRUE
chr9	14081847	14314141	NM_001369471	NFIB	genebody_14486					4.52552305480875	TRUE
chr9	14081847	14316137	NM_001369469	NFIB	genebody_14489					4.52552305480875	TRUE
chr9	14081847	14322387	NM_001369470	NFIB	genebody_14490					4.52552305480875	TRUE
chr8	18527302	18808867	NM_206909	PSD3	genebody_1455					3.75677043516055	TRUE
chr8	18527302	18808867	NM_206909	PSD3	genebody_1455					3.75677043516055	TRUE
chr1	28736939	28769775	NM_001172828	YTHDF2	genebody_14550	2.02327582596535	99	0	TRUE	4.17481512770401	TRUE
chr7	66114817	66154566	NM_001040647	CRCP	genebody_14556	1.9847771446821	88	0	TRUE		
chr8	18527302	18887057	NM_001362819	PSD3	genebody_1456					3.75677043516055	TRUE
chr8	18527302	18887057	NM_001362819	PSD3	genebody_1456					3.75677043516055	TRUE
chr19	19405674	19508932	NM_001384527	GATAD2A	genebody_14577					4.25569882208604	TRUE
chr12	120762509	120904358	NM_139015	SPPL3	genebody_14582					3.50791339253988	TRUE
chr8	47260877	47736001	NM_001352943	SPIDR	genebody_14585					4.63837034948226	TRUE
chr10	26746595	26861087	NM_001178125	ABI1	genebody_1460					4.60708381363868	TRUE
chr11	68460751	68615333	NR_147966	PPP6R3	genebody_14623					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147966	PPP6R3	genebody_14623					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147966	PPP6R3	genebody_14623					4.4709549600065	TRUE
chr7	8113184	8262167	NM_001350829	ICA1	genebody_1465					4.14695591532702	TRUE
chr7	100148917	100154203	NR_134527	LAMTOR4	genebody_14746	1.9459660119781	12	0	TRUE		
chr7	100148917	100154203	NR_134526	LAMTOR4	genebody_14747	1.9459660119781	12	0	TRUE		
chr14	96502381	96567095	NM_001293632	PAPOLA	genebody_14749					4.97084759102651	TRUE
chr8	129839592	130016560	NM_001353289	CYRIB	genebody_1475					3.45548488861159	TRUE
chr11	68460751	68615333	NM_001352359	PPP6R3	genebody_14750					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352359	PPP6R3	genebody_14750					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352359	PPP6R3	genebody_14750					4.4709549600065	TRUE
chr1	203795622	203854124	NM_001350265	ZC3H11A	genebody_14760					4.02863968963368	TRUE
chr1	94896948	94927223	NM_001286055	CNN3	genebody_14764					4.48940606361159	TRUE
chr11	68460751	68615333	NM_001352348	PPP6R3	genebody_14775					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352348	PPP6R3	genebody_14775					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352348	PPP6R3	genebody_14775					4.4709549600065	TRUE
chr3	11556068	11720539	NM_001284390	VGLL4	genebody_14788	1.95016822387931	349	0	TRUE		
chrX	123859813	123913972	NM_001204401	XIAP	genebody_14793					5.3471083294726	TRUE
chr12	95217806	95302799	NM_001352111	VEZT	genebody_14819					3.71570964243326	TRUE
chr12	95217745	95302790	NM_001352099	VEZT	genebody_14820					3.71570964243326	TRUE
chr12	95217745	95302790	NM_001352088	VEZT	genebody_14821					3.71570964243326	TRUE
chr10	73998115	74121363	NM_003373	VCL	genebody_14824					3.61038311863495	TRUE
chr19	45507478	45526982	NM_003370	VASP	genebody_14826	2.29637378692327	71	0	TRUE	5.79756267857829	TRUE
chr11	75815209	76144232	NM_003369	UVRAG	genebody_14827					3.59466083847983	TRUE
chr1	62437048	62451804	NM_003368	USP1	genebody_14828					3.64081613210283	TRUE
chr2	69457996	69643739	NM_014911	AAK1	genebody_1484					3.22932325858873	TRUE
chr13	48976661	49209779	NR_103528	FNDC3A	genebody_14848					3.92029324043356	TRUE
chr13	48976661	49209779	NR_103528	FNDC3A	genebody_14848					3.92029324043356	TRUE
chr15	90201329	90229679	NM_001324032	SEMA4B	genebody_14870	1.94688357449139	57	0	TRUE		
chr21	29598794	29940052	NM_001320630	GRIK1	genebody_14873					3.51330345199889	TRUE
chr2	101698264	101894690	NM_001384567	MAP4K4	genebody_14905					4.55322988728613	TRUE
chr2	101698264	101894690	NM_001384567	MAP4K4	genebody_14905					4.55322988728613	TRUE
chr2	101698264	101894690	NM_001384567	MAP4K4	genebody_14905					4.55322988728613	TRUE
chr7	99027439	99144108	NM_001199847	SMURF1	genebody_14908	2.10159066185914	318	0	TRUE		
chr2	159712505	159768573	NM_001376255	MARCHF7	genebody_14953					4.61727632456536	TRUE
chr12	55720392	55724705	NM_002905	RDH5	genebody_14962	1.88954761885109	9	0	TRUE		
chr13	75620433	75859871	NM_005358	LMO7	genebody_14983					3.37705189757163	TRUE
chr13	75620433	75859871	NM_005358	LMO7	genebody_14983					3.37705189757163	TRUE
chr2	9206764	9405683	NM_001135191	ASAP2	genebody_14998					6.01051925303871	TRUE
chr2	38797730	38875934	NM_001329963	DHX57	genebody_15025					3.36698312380276	TRUE
chr7	8113184	8262555	NM_001350831	ICA1	genebody_15037					4.14695591532702	TRUE
chr6	154405298	154478491	NM_001368118	CNKSR3	genebody_15054	2.00846173159798	171	0	TRUE		
chr6	154405298	154510685	NM_001368117	CNKSR3	genebody_15055	2.00041960012264	245	0	TRUE		
chr6	154405298	154510246	NM_001368116	CNKSR3	genebody_15056	2.00041960012264	245	0	TRUE		
chr7	134779633	134970729	NM_033157	CALD1	genebody_15106					3.83150750291498	TRUE
chr2	239048167	239401649	NM_001378415	HDAC4	genebody_15110					6.59459242587619	TRUE
chr9	26947299	27066134	NM_001099222	IFT74	genebody_15135					3.39151082139141	TRUE
chr12	57869834	57896482	NR_148947	LOC283387	genebody_15158					4.55067072685157	TRUE
chr11	47465936	47524704	NM_001376391	CELF1	genebody_15171					4.04766175014883	TRUE
chr18	55222184	55588192	NM_003199	TCF4	genebody_15183					3.10911654966082	TRUE
chr18	55222330	55403995	NM_001243232	TCF4	genebody_15225					3.10911654966082	TRUE
chr7	14145048	14974858	NM_001350717	DGKB	genebody_15234					4.23665253648603	TRUE
chr21	37366933	37515376	NM_001347723	DYRK1A	genebody_15259					4.02729865816067	TRUE
chr21	37366933	37515376	NM_001347723	DYRK1A	genebody_15259					4.02729865816067	TRUE
chr21	37366933	37515376	NM_001347723	DYRK1A	genebody_15259					4.02729865816067	TRUE
chr21	37366933	37515376	NM_001347723	DYRK1A	genebody_15259					4.02729865816067	TRUE
chr21	37366072	37526357	NM_001347722	DYRK1A	genebody_15260					4.02729865816067	TRUE
chr21	37366072	37526357	NM_001347722	DYRK1A	genebody_15260					4.02729865816067	TRUE
chr21	37366072	37526357	NM_001347722	DYRK1A	genebody_15260					4.02729865816067	TRUE
chr21	37366072	37526357	NM_001347722	DYRK1A	genebody_15260					4.02729865816067	TRUE
chr21	37366772	37526357	NM_001347721	DYRK1A	genebody_15261					4.02729865816067	TRUE
chr21	37366772	37526357	NM_001347721	DYRK1A	genebody_15261					4.02729865816067	TRUE
chr21	37366772	37526357	NM_001347721	DYRK1A	genebody_15261					4.02729865816067	TRUE
